Regression Centroids (Box B): 4
Excluded Recent Centroids (Box A): 2
Math Search Window (Bars): 3000
Visual EDT Window (Bars): 1496
Observation Window (Box B Bars): 1135
Total 171 Crossings (n): 107
Timeframe (Sec): 900
Raw Slope (b): -0.26760
Regression Angle: -29.73
Anchored Y-Int: 4417.30201

[MODEL A; CROSSINGS]
Sample (n): 107
R-Square: 0.8055
MSE: 1722.1930
Var Ratio: 1.95
Skewness: -0.21
Kurtosis: 2.21

[MODEL B; CLOSE PRICE]
Sample (n): 1135
R-Square: 0.7958
MSE: 1661.0493
Var Ratio: 2.30
Skewness: -0.22
Kurtosis: 2.33

timestamp	symbol	timeframe	close	CEN_0	CEN_1	CEN_2	CEN_3	CEN_4	CEN_5	CEN_6	CEN_7	CEN_8	CEN_9	CEN_10	CEN_11	Base_FL	EDT_1	EDT_2	EDT_3	EDT_4	EDT_5	EDT_6	EDT_7	EDT_8	horiz_high_map	horiz_low_map	ssa	ema_ssa	crossing
1776363302	XAUUSD	M15	4786.98	4518.59282	4596.05595	4755.40355	4792.76972									4813.89127	4843.25457	4869.84334			4778.95150	4745.38651					4788.17987	4787.75966	1
1776364202	XAUUSD	M15	4790.43	4518.59282	4596.05595	4755.40355	4792.76972									4813.62367	4842.98697	4869.57574			4778.68390	4745.11890					4789.62866	4788.69416	0
1776365102	XAUUSD	M15	4789.64	4518.59282	4596.05595	4755.40355	4792.76972									4813.35607	4842.71936	4869.30814			4778.41630	4744.85130					4790.99086	4789.84251	0
1776366002	XAUUSD	M15	4790.03	4518.59282	4596.05595	4755.40355	4792.76972									4813.08846	4842.45176	4869.04053			4778.14869	4744.58369					4792.05313	4790.94782	0
1776366902	XAUUSD	M15	4790.76	4518.59282	4596.05595	4755.40355	4792.76972									4812.82086	4842.18416	4868.77293			4777.88109	4744.31609					4792.66974	4791.80878	0
1776367802	XAUUSD	M15	4797.59	4518.59282	4596.05595	4755.40355	4792.76972									4812.55325	4841.91655	4868.50532			4777.61348	4744.04849					4792.80391	4792.30634	0
1776368702	XAUUSD	M15	4793.52	4518.59282	4596.05595	4755.40355	4792.76972									4812.28565	4841.64895	4868.23772			4777.34588	4743.78088					4792.38352	4792.34493	0
1776369602	XAUUSD	M15	4790.59	4518.59282	4596.05595	4755.40355	4792.76972									4812.01804	4841.38134	4867.97011			4777.07827	4743.51328					4791.73717	4792.04105	1
1776370502	XAUUSD	M15	4789.04	4518.59282	4596.05595	4755.40355	4792.76972									4811.75044	4841.11374	4867.70251			4776.81067	4743.24567					4791.18585	4791.61345	0
1776371402	XAUUSD	M15	4788.68	4518.59282	4596.05595	4755.40355	4792.76972									4811.48284	4840.84614	4867.43491			4776.54307	4742.97807					4790.98510	4791.29927	0
1776372302	XAUUSD	M15	4790.84	4518.59282	4596.05595	4755.40355	4792.76972									4811.21523	4840.57853	4867.16730			4776.27546	4742.71047					4791.26230	4791.28079	0
1776376802	XAUUSD	M15	4795.24	4518.59282	4596.05595	4755.40355	4792.76972									4810.94763	4840.31093	4866.89970			4776.00786	4742.44286					4791.96931	4791.62505	1
1776377702	XAUUSD	M15	4794.00	4518.59282	4596.05595	4755.40355	4792.76972									4810.68002	4840.04332	4866.63209			4775.74025	4742.17526					4792.90050	4792.26277	0
1776378602	XAUUSD	M15	4795.50	4518.59282	4596.05595	4755.40355	4792.76972									4810.41242	4839.77572	4866.36449			4775.47265	4741.90765					4793.97036	4793.11657	0
1776379502	XAUUSD	M15	4795.41	4518.59282	4596.05595	4755.40355	4792.76972									4810.14482	4839.50812	4866.09689			4775.20505	4741.64005					4794.94128	4794.02892	0
1776380402	XAUUSD	M15	4793.16	4518.59282	4596.05595	4755.40355	4792.76972									4809.87721	4839.24051	4865.82928			4774.93744	4741.37245					4795.61882	4794.82387	0
1776381302	XAUUSD	M15	4794.46	4518.59282	4596.05595	4755.40355	4792.76972									4809.60961	4838.97291	4865.56168			4774.66984	4741.10484					4795.90128	4795.36258	0
1776382202	XAUUSD	M15	4795.82	4518.59282	4596.05595	4755.40355	4792.76972									4809.34200	4838.70530	4865.29407			4774.40223	4740.83724					4795.61815	4795.49036	0
1776383102	XAUUSD	M15	4792.13	4518.59282	4596.05595	4755.40355	4792.76972									4809.07440	4838.43770	4865.02647			4774.13463	4740.56963					4794.63500	4795.06268	1
1776384002	XAUUSD	M15	4790.40	4518.59282	4596.05595	4755.40355	4792.76972									4808.80680	4838.17009	4864.75887			4773.86703	4740.30203					4793.08901	4794.07584	0
1776384902	XAUUSD	M15	4792.86	4518.59282	4596.05595	4755.40355	4792.76972									4808.53919	4837.90249	4864.49126			4773.59942	4740.03443					4791.15936	4792.61760	0
1776385802	XAUUSD	M15	4798.40	4518.59282	4596.05595	4755.40355	4792.76972									4808.27159	4837.63489	4864.22366			4773.33182	4739.76682					4788.95945	4790.78852	0
1776386702	XAUUSD	M15	4794.90	4518.59282	4596.05595	4755.40355	4792.76972									4808.00398	4837.36728	4863.95605			4773.06421	4739.49922					4786.58535	4788.68694	0
1776387602	XAUUSD	M15	4779.32	4518.59282	4596.05595	4755.40355	4792.76972									4807.73638	4837.09968	4863.68845			4772.79661	4739.23161					4784.42960	4786.55827	0
1776388502	XAUUSD	M15	4769.01	4518.59282	4596.05595	4755.40355	4792.76972									4807.46878	4836.83207	4863.42085			4772.52901	4738.96401					4783.17604	4784.86715	0
1776389402	XAUUSD	M15	4777.87	4518.59282	4596.05595	4755.40355	4792.76972									4807.20117	4836.56447	4863.15324			4772.26140	4738.69640				4768.07000	4783.22320	4784.04518	0
1776390302	XAUUSD	M15	4789.48	4518.59282	4596.05595	4755.40355	4792.76972									4806.93357	4836.29687	4862.88564			4771.99380	4738.42880					4784.24453	4784.14486	1
1776391202	XAUUSD	M15	4791.35	4518.59282	4596.05595	4755.40355	4792.76972									4806.66596	4836.02926	4862.61803			4771.72619	4738.16120					4785.69925	4784.92206	0
1776392102	XAUUSD	M15	4788.86	4518.59282	4596.05595	4755.40355	4792.76972									4806.39836	4835.76166	4862.35043			4771.45859	4737.89359					4787.28938	4786.10572	0
1776393002	XAUUSD	M15	4791.57	4518.59282	4596.05595	4755.40355	4792.76972									4806.13075	4835.49405	4862.08282			4771.19098	4737.62599					4788.90242	4787.50407	0
1776393902	XAUUSD	M15	4784.81	4518.59282	4596.05595	4755.40355	4792.76972									4805.86315	4835.22645	4861.81522			4770.92338	4737.35838					4790.37268	4788.93837	0
1776394802	XAUUSD	M15	4795.86	4518.59282	4596.05595	4755.40355	4792.76972									4805.59555	4834.95885	4861.54762			4770.65578	4737.09078					4791.89811	4790.41824	0
1776395702	XAUUSD	M15	4793.93	4518.59282	4596.05595	4755.40355	4792.76972									4805.32794	4834.69124	4861.28001			4770.38817	4736.82318					4793.24504	4791.83164	0
1776396602	XAUUSD	M15	4794.26	4518.59282	4596.05595	4755.40355	4792.76972									4805.06034	4834.42364	4861.01241			4770.12057	4736.55557					4794.56770	4793.19967	0
1776397502	XAUUSD	M15	4793.09	4518.59282	4596.05595	4755.40355	4792.76972									4804.79273	4834.15603	4860.74480			4769.85296	4736.28797					4795.95502	4794.57734	0
1776398402	XAUUSD	M15	4795.16	4518.59282	4596.05595	4755.40355	4792.76972									4804.52513	4833.88843	4860.47720			4769.58536	4736.02036					4797.45445	4796.01590	0
1776399302	XAUUSD	M15	4795.87	4518.59282	4596.05595	4755.40355	4792.76972									4804.25753	4833.62083	4860.20960			4769.31776	4735.75276					4798.91719	4797.46654	0
1776400202	XAUUSD	M15	4801.05	4518.59282	4596.05595	4755.40355	4792.76972									4803.98992	4833.35322	4859.94199			4769.05015	4735.48516					4800.16653	4798.81654	0
1776401102	XAUUSD	M15	4803.04	4518.59282	4596.05595	4755.40355	4792.76972									4803.72232	4833.08562	4859.67439			4768.78255	4735.21755					4800.84185	4799.82919	0
1776402002	XAUUSD	M15	4804.78	4518.59282	4596.05595	4755.40355	4792.76972									4803.45471	4832.81801	4859.40678			4768.51494	4734.94995			4805.97000		4800.67177	4800.25048	0
1776402902	XAUUSD	M15	4803.25	4518.59282	4596.05595	4755.40355	4792.76972									4803.18711	4832.55041	4859.13918			4768.24734	4734.68234					4799.49116	4799.87082	1
1776403802	XAUUSD	M15	4796.48	4518.59282	4596.05595	4755.40355	4792.76972									4802.91951	4832.28280	4858.87158			4767.97974	4734.41474					4797.33624	4798.60353	0
1776404702	XAUUSD	M15	4794.41	4518.59282	4596.05595	4755.40355	4792.76972									4802.65190	4832.01520	4858.60397			4767.71213	4734.14714					4794.52465	4796.56409	0
1776405602	XAUUSD	M15	4787.73	4518.59282	4596.05595	4755.40355	4792.76972									4802.38430	4831.74760	4858.33637			4767.44453	4733.87953					4791.48250	4794.02330	0
1776406502	XAUUSD	M15	4783.78	4518.59282	4596.05595	4755.40355	4792.76972									4802.11669	4831.47999	4858.06876			4767.17692	4733.61193					4788.69965	4791.36147	0
1776407402	XAUUSD	M15	4785.67	4518.59282	4596.05595	4755.40355	4792.76972									4801.84909	4831.21239	4857.80116			4766.90932	4733.34432					4786.53074	4788.94611	0
1776408302	XAUUSD	M15	4785.07	4518.59282	4596.05595	4755.40355	4792.76972									4801.58149	4830.94478	4857.53356			4766.64172	4733.07672					4785.11780	4787.03196	0
1776409202	XAUUSD	M15	4787.12	4518.59282	4596.05595	4755.40355	4792.76972									4801.31388	4830.67718	4857.26595			4766.37411	4732.80911					4784.51632	4785.77414	0
1776410102	XAUUSD	M15	4791.72	4518.59282	4596.05595	4755.40355	4792.76972									4801.04628	4830.40958	4856.99835			4766.10651	4732.54151					4784.61543	4785.19478	0
1776411002	XAUUSD	M15	4785.87	4518.59282	4596.05595	4755.40355	4792.76972									4800.77867	4830.14197	4856.73074			4765.83890	4732.27391					4785.21554	4785.20516	1
1776411902	XAUUSD	M15	4784.38	4518.59282	4596.05595	4755.40355	4792.76972									4800.51107	4829.87437	4856.46314			4765.57130	4732.00630				4778.83000	4786.38043	4785.79280	0
1776412802	XAUUSD	M15	4783.70	4518.59282	4596.05595	4755.40355	4792.76972									4800.24347	4829.60676	4856.19553			4765.30369	4731.73870					4788.01037	4786.90158	0
1776413702	XAUUSD	M15	4784.58	4518.59282	4596.05595	4755.40355	4792.76972									4799.97586	4829.33916	4855.92793			4765.03609	4731.47109					4789.94651	4788.42405	0
1776414602	XAUUSD	M15	4797.03	4518.59282	4596.05595	4755.40355	4792.76972									4799.70826	4829.07156	4855.66033			4764.76849	4731.20349					4791.94102	4790.18253	0
1776415502	XAUUSD	M15	4796.09	4518.59282	4596.05595	4755.40355	4792.76972									4799.44065	4828.80395	4855.39272			4764.50088	4730.93589					4793.46194	4791.82224	0
1776416402	XAUUSD	M15	4793.10	4518.59282	4596.05595	4755.40355	4792.76972									4799.17305	4828.53635	4855.12512			4764.23328	4730.66828					4794.39592	4793.10908	0
1776417302	XAUUSD	M15	4795.93	4518.59282	4596.05595	4755.40355	4792.76972									4798.90544	4828.26874	4854.85751			4763.96567	4730.40068					4794.68958	4793.89933	0
1776418202	XAUUSD	M15	4794.67	4518.59282	4596.05595	4755.40355	4792.76972									4798.63784	4828.00114	4854.58991			4763.69807	4730.13307					4794.17982	4794.03958	0
1776419102	XAUUSD	M15	4790.39	4518.59282	4596.05595	4755.40355	4792.76972									4798.37024	4827.73354	4854.32231			4763.43047	4729.86547					4792.92581	4793.48269	1
1776420002	XAUUSD	M15	4791.33	4518.59282	4596.05595	4755.40355	4792.76972									4798.10263	4827.46593	4854.05470			4763.16286	4729.59787					4791.19144	4792.33706	0
1776420902	XAUUSD	M15	4789.59	4518.59282	4596.05595	4755.40355	4792.76972									4797.83503	4827.19833	4853.78710			4762.89526	4729.33026					4789.21106	4790.77406	0
1776421802	XAUUSD	M15	4784.95	4518.59282	4596.05595	4755.40355	4792.76972									4797.56742	4826.93072	4853.51949			4762.62765	4729.06266					4787.42769	4789.10088	0
1776422702	XAUUSD	M15	4787.41	4518.59282	4596.05595	4755.40355	4792.76972									4797.29982	4826.66312	4853.25189			4762.36005	4728.79505					4786.46729	4787.78408	0
1776423602	XAUUSD	M15	4786.45	4518.59282	4596.05595	4755.40355	4792.76972									4797.03222	4826.39551	4852.98429			4762.09245	4728.52745					4786.84013	4787.31210	0
1776424502	XAUUSD	M15	4793.07	4518.59282	4596.05595	4755.40355	4792.76972									4796.76461	4826.12791	4852.71668			4761.82484	4728.25985					4789.13598	4788.22404	1
1776425402	XAUUSD	M15	4798.64	4518.59282	4596.05595	4755.40355	4792.76972									4796.49701	4825.86031	4852.44908			4761.55724	4727.99224					4793.64663	4790.93534	0
1776426302	XAUUSD	M15	4799.19	4518.59282	4596.05595	4755.40355	4792.76972									4796.22940	4825.59270	4852.18147			4761.28963	4727.72464					4800.49579	4795.71557	0
1776427202	XAUUSD	M15	4803.86	4518.59282	4596.05595	4755.40355	4792.76972									4795.96180	4825.32510	4851.91387			4761.02203	4727.45703					4809.69190	4802.70373	0
1776428102	XAUUSD	M15	4816.87	4518.59282	4596.05595	4755.40355	4792.76972									4795.69420	4825.05749	4851.64627			4760.75443	4727.18943					4820.81248	4811.75811	0
1776429002	XAUUSD	M15	4823.45	4518.59282	4596.05595	4755.40355	4792.76972									4795.42659	4824.78989	4851.37866			4760.48682	4726.92182					4832.94049	4822.34930	0
1776429902	XAUUSD	M15	4846.75	4518.59282	4596.05595	4755.40355	4792.76972									4795.15899	4824.52229	4851.11106			4760.21922	4726.65422					4845.15343	4833.75136	0
1776430802	XAUUSD	M15	4883.60	4518.59282	4596.05595	4755.40355	4792.76972									4794.89138	4824.25468	4850.84345			4759.95161	4726.38662			4889.21000		4856.03101	4844.89119	0
1776431702	XAUUSD	M15	4851.59	4518.59282	4596.05595	4755.40355	4792.76972									4794.62378	4823.98708	4850.57585			4759.68401	4726.11901					4864.02056	4854.45587	0
1776432602	XAUUSD	M15	4864.42	4518.59282	4596.05595	4755.40355	4792.76972									4794.35618	4823.71947	4850.30824			4759.41640	4725.85141					4869.80746	4862.13167	0
1776433502	XAUUSD	M15	4880.26	4518.59282	4596.05595	4755.40355	4792.76972									4794.08857	4823.45187	4850.04064			4759.14880	4725.58380					4873.23271	4867.68219	0
1776434402	XAUUSD	M15	4867.03	4518.59282	4596.05595	4755.40355	4792.76972									4793.82097	4823.18427	4849.77304			4758.88120	4725.31620					4874.22342	4870.95281	0
1776435302	XAUUSD	M15	4871.43	4518.59282	4596.05595	4755.40355	4792.76972									4793.55336	4822.91666	4849.50543			4758.61359	4725.04860					4873.68990	4872.32135	0
1776436202	XAUUSD	M15	4877.31	4518.59282	4596.05595	4755.40355	4792.76972									4793.28576	4822.64906	4849.23783			4758.34599	4724.78099					4872.14144	4872.23140	1
1776437102	XAUUSD	M15	4873.15	4518.59282	4596.05595	4755.40355	4792.76972									4793.01815	4822.38145	4848.97022			4758.07838	4724.51339					4870.03546	4871.13343	0
1776438002	XAUUSD	M15	4867.01	4518.59282	4596.05595	4755.40355	4792.76972									4792.75055	4822.11385	4848.70262			4757.81078	4724.24578					4868.01273	4869.57308	0
1776438902	XAUUSD	M15	4865.86	4518.59282	4596.05595	4755.40355	4792.76972									4792.48295	4821.84625	4848.43502			4757.54318	4723.97818					4866.63487	4868.10398	0
1776439802	XAUUSD	M15	4858.58	4518.59282	4596.05595	4755.40355	4792.76972									4792.21534	4821.57864	4848.16741			4757.27557	4723.71058					4866.04238	4867.07318	0
1776440702	XAUUSD	M15	4867.57	4518.59282	4596.05595	4755.40355	4792.76972									4791.94774	4821.31104	4847.89981			4757.00797	4723.44297					4866.29834	4866.68576	0
1776441602	XAUUSD	M15	4871.66	4518.59282	4596.05595	4755.40355	4792.76972									4791.68013	4821.04343	4847.63220			4756.74036	4723.17537					4866.79109	4866.73842	1
1776442502	XAUUSD	M15	4867.71	4518.59282	4596.05595	4755.40355	4792.76972									4791.41253	4820.77583	4847.36460			4756.47276	4722.90776					4866.99342	4866.86592	0
1776443402	XAUUSD	M15	4868.37	4518.59282	4596.05595	4755.40355	4792.76972									4791.14493	4820.50822	4847.09700			4756.20516	4722.64016					4866.68822	4866.77707	1
1776444302	XAUUSD	M15	4867.12	4518.59282	4596.05595	4755.40355	4792.76972									4790.87732	4820.24062	4846.82939			4755.93755	4722.37256					4865.68712	4866.23209	0
1776445202	XAUUSD	M15	4862.89	4518.59282	4596.05595	4755.40355	4792.76972									4790.60972	4819.97302	4846.56179			4755.66995	4722.10495					4864.07221	4865.15215	0
1776446102	XAUUSD	M15	4858.63	4518.59282	4596.05595	4755.40355	4792.76972									4790.34211	4819.70541	4846.29418			4755.40234	4721.83735					4862.19924	4863.67569	0
1776447002	XAUUSD	M15	4855.01	4518.59282	4596.05595	4755.40355	4792.76972									4790.07451	4819.43781	4846.02658			4755.13474	4721.56974					4860.51840	4862.09705	0
1776447902	XAUUSD	M15	4862.60	4518.59282	4596.05595	4755.40355	4792.76972									4789.80691	4819.17020	4845.75898			4754.86714	4721.30214					4859.42543	4860.76124	0
1776448802	XAUUSD	M15	4861.17	4518.59282	4596.05595	4755.40355	4792.76972									4789.53930	4818.90260	4845.49137			4754.59953	4721.03454					4858.87394	4859.81759	0
1776449702	XAUUSD	M15	4860.87	4518.59282	4596.05595	4755.40355	4792.76972									4789.27170	4818.63500	4845.22377			4754.33193	4720.76693					4858.91318	4859.36538	0
1776450602	XAUUSD	M15	4862.40	4518.59282	4596.05595	4755.40355	4792.76972									4789.00409	4818.36739	4844.95616			4754.06432	4720.49933					4859.37272	4859.36905	1
1776451502	XAUUSD	M15	4858.16	4518.59282	4596.05595	4755.40355	4792.76972									4788.73649	4818.09979	4844.68856			4753.79672	4720.23172					4859.89857	4859.63381	0
1776452402	XAUUSD	M15	4856.59	4518.59282	4596.05595	4755.40355	4792.76972									4788.46889	4817.83218	4844.42095			4753.52911	4719.96412					4860.15411	4859.89396	0
1776453302	XAUUSD	M15	4856.91	4518.59282	4596.05595	4755.40355	4792.76972									4788.20128	4817.56458	4844.15335			4753.26151	4719.69651					4859.67104	4859.78250	1
1776454202	XAUUSD	M15	4860.34	4518.59282	4596.05595	4755.40355	4792.76972									4787.93368	4817.29698	4843.88575			4752.99391	4719.42891					4857.92690	4858.85470	0
1776455102	XAUUSD	M15	4854.73	4518.59282	4596.05595	4755.40355	4792.76972									4787.66607	4817.02937	4843.61814			4752.72630	4719.16131					4854.35758	4856.60614	0
1776456002	XAUUSD	M15	4845.91	4518.59282	4596.05595	4755.40355	4792.76972									4787.39847	4816.76177	4843.35054			4752.45870	4718.89370					4848.75129	4852.67872	0
1776456902	XAUUSD	M15	4845.96	4518.59282	4596.05595	4755.40355	4792.76972									4787.13086	4816.49416	4843.08293			4752.19109	4718.62610					4841.15421	4846.91646	0
1776457802	XAUUSD	M15	4835.81	4518.59282	4596.05595	4755.40355	4792.76972									4786.86326	4816.22656	4842.81533			4751.92349	4718.35849					4831.47546	4839.19596	0
1776458702	XAUUSD	M15	4833.02	4518.59282	4596.05595	4755.40355	4792.76972									4786.59566	4815.95896	4842.54773			4751.65589	4718.09089					4820.06582	4829.63089	0
1776636002	XAUUSD	M15	4790.21	4518.59282	4596.05595	4755.40355	4792.76972									4786.32805	4815.69135	4842.28012			4751.38828	4717.82329					4807.39385	4818.51237	0
1776636902	XAUUSD	M15	4784.84	4518.59282	4596.05595	4755.40355	4792.76972									4786.06045	4815.42375	4842.01252			4751.12068	4717.55568					4795.08615	4806.79926	0
1776637802	XAUUSD	M15	4780.29	4518.59282	4596.05595	4755.40355	4792.76972									4785.79284	4815.15614	4841.74491			4750.85307	4717.28808					4783.68017	4795.23972	0
1776638702	XAUUSD	M15	4779.23	4518.59282	4596.05595	4755.40355	4792.76972									4785.52524	4814.88854	4841.47731			4750.58547	4717.02047					4773.68060	4784.46016	0
1776639602	XAUUSD	M15	4772.65	4518.59282	4596.05595	4755.40355	4792.76972									4785.25764	4814.62093	4841.20971			4750.31787	4716.75287					4765.42377	4774.94196	0
1776640502	XAUUSD	M15	4769.43	4518.59282	4596.05595	4755.40355	4792.76972									4784.99003	4814.35333	4840.94210			4750.05026	4716.48527					4759.35750	4767.14973	0
1776641402	XAUUSD	M15	4752.06	4518.59282	4596.05595	4755.40355	4792.76972									4784.72243	4814.08573	4840.67450			4749.78266	4716.21766					4755.83216	4761.49094	0
1776642302	XAUUSD	M15	4755.07	4518.59282	4596.05595	4755.40355	4792.76972									4784.45482	4813.81812	4840.40689			4749.51505	4715.95006				4736.96000	4755.50535	4758.49815	0
1776643202	XAUUSD	M15	4752.17	4518.59282	4596.05595	4755.40355	4792.76972									4784.18722	4813.55052	4840.13929			4749.24745	4715.68245					4758.26888	4758.38351	0
1776644102	XAUUSD	M15	4765.66	4518.59282	4596.05595	4755.40355	4792.76972									4783.91962	4813.28291	4839.87169			4748.97985	4715.41485					4763.91219	4761.14785	1
1776645002	XAUUSD	M15	4764.30	4518.59282	4596.05595	4755.40355	4792.76972									4783.65201	4813.01531	4839.60408			4748.71224	4715.14725					4771.48109	4766.31447	0
1776645902	XAUUSD	M15	4772.93	4518.59282	4596.05595	4755.40355	4792.76972									4783.38441	4812.74771	4839.33648			4748.44464	4714.87964					4780.20504	4773.25976	0
1776646802	XAUUSD	M15	4793.92	4518.59282	4596.05595	4755.40355	4792.76972									4783.11680	4812.48010	4839.06887			4748.17703	4714.61204					4788.94333	4781.10154	0
1776647702	XAUUSD	M15	4802.69	4518.59282	4596.05595	4755.40355	4792.76972									4782.84920	4812.21250	4838.80127			4747.90943	4714.34443					4796.27257	4788.68706	0
1776648602	XAUUSD	M15	4807.20	4518.59282	4596.05595	4755.40355	4792.76972									4782.58160	4811.94489	4838.53366			4747.64182	4714.07683					4801.36294	4795.02500	0
1776649502	XAUUSD	M15	4807.60	4518.59282	4596.05595	4755.40355	4792.76972									4782.31399	4811.67729	4838.26606			4747.37422	4713.80922					4803.90859	4799.46680	0
1776650402	XAUUSD	M15	4800.99	4518.59282	4596.05595	4755.40355	4792.76972									4782.04639	4811.40969	4837.99846			4747.10662	4713.54162					4804.12047	4801.79363	0
1776651302	XAUUSD	M15	4800.46	4518.59282	4596.05595	4755.40355	4792.76972									4781.77878	4811.14208	4837.73085			4746.83901	4713.27402					4802.69386	4802.24375	0
1776652202	XAUUSD	M15	4796.33	4518.59282	4596.05595	4755.40355	4792.76972									4781.51118	4810.87448	4837.46325			4746.57141	4713.00641					4800.27677	4801.26026	1
1776653102	XAUUSD	M15	4797.41	4518.59282	4596.05595	4755.40355	4792.76972									4781.24357	4810.60687	4837.19564			4746.30380	4712.73881					4797.60853	4799.43439	0
1776654002	XAUUSD	M15	4791.47	4518.59282	4596.05595	4755.40355	4792.76972									4780.97597	4810.33927	4836.92804			4746.03620	4712.47120					4795.15064	4797.29252	0
1776654902	XAUUSD	M15	4795.10	4518.59282	4596.05595	4755.40355	4792.76972									4780.70837	4810.07167	4836.66044			4745.76860	4712.20360					4793.34583	4795.31917	0
1776655802	XAUUSD	M15	4793.76	4518.59282	4596.05595	4755.40355	4792.76972									4780.44076	4809.80406	4836.39283			4745.50099	4711.93600					4792.13821	4793.72869	0
1776656702	XAUUSD	M15	4790.91	4518.59282	4596.05595	4755.40355	4792.76972									4780.17316	4809.53646	4836.12523			4745.23339	4711.66839					4791.42163	4792.57516	0
1776657602	XAUUSD	M15	4793.12	4518.59282	4596.05595	4755.40355	4792.76972									4779.90555	4809.26885	4835.85762			4744.96578	4711.40079					4791.00434	4791.78975	0
1776658502	XAUUSD	M15	4794.79	4518.59282	4596.05595	4755.40355	4792.76972									4779.63795	4809.00125	4835.59002			4744.69818	4711.13318					4790.52726	4791.15851	0
1776659402	XAUUSD	M15	4787.34	4518.59282	4596.05595	4755.40355	4792.76972									4779.37035	4808.73364	4835.32242			4744.43058	4710.86558					4789.74327	4790.45089	0
1776660302	XAUUSD	M15	4789.02	4518.59282	4596.05595	4755.40355	4792.76972									4779.10274	4808.46604	4835.05481			4744.16297	4710.59798					4788.84509	4789.64799	0
1776661202	XAUUSD	M15	4786.62	4518.59282	4596.05595	4755.40355	4792.76972									4778.83514	4808.19844	4834.78721			4743.89537	4710.33037					4787.90806	4788.77802	0
1776662102	XAUUSD	M15	4788.05	4518.59282	4596.05595	4755.40355	4792.76972									4778.56753	4807.93083	4834.51960			4743.62776	4710.06277					4787.20744	4787.99273	0
1776663002	XAUUSD	M15	4780.97	4518.59282	4596.05595	4755.40355	4792.76972									4778.29993	4807.66323	4834.25200			4743.36016	4709.79516				4779.80000	4786.92061	4787.45667	0
1776663902	XAUUSD	M15	4790.87	4518.59282	4596.05595	4755.40355	4792.76972									4778.03233	4807.39562	4833.98440			4743.09256	4709.52756					4787.43444	4787.44556	0
1776664802	XAUUSD	M15	4790.56	4518.59282	4596.05595	4755.40355	4792.76972									4777.76472	4807.12802	4833.71679			4742.82495	4709.25996					4788.48188	4787.96372	1
1776665702	XAUUSD	M15	4786.12	4518.59282	4596.05595	4755.40355	4792.76972									4777.49712	4806.86042	4833.44919			4742.55735	4708.99235					4789.95339	4788.95855	0
1776666602	XAUUSD	M15	4790.24	4518.59282	4596.05595	4755.40355	4792.76972									4777.22951	4806.59281	4833.18158			4742.28974	4708.72475					4791.73886	4790.34871	0
1776667502	XAUUSD	M15	4795.46	4518.59282	4596.05595	4755.40355	4792.76972									4776.96191	4806.32521	4832.91398			4742.02214	4708.45714					4793.43341	4791.89106	0
1776668402	XAUUSD	M15	4797.47	4518.59282	4596.05595	4755.40355	4792.76972									4776.69431	4806.05760	4832.64637			4741.75454	4708.18954					4794.61082	4793.25094	0
1776669302	XAUUSD	M15	4797.92	4518.59282	4596.05595	4755.40355	4792.76972									4776.42670	4805.79000	4832.37877			4741.48693	4707.92193			4805.79000		4795.10860	4794.17977	0
1776670202	XAUUSD	M15	4797.69	4518.59282	4596.05595	4755.40355	4792.76972									4776.15910	4805.52240	4832.11117			4741.21933	4707.65433					4794.93535	4794.55756	0
1776671102	XAUUSD	M15	4789.70	4518.59282	4596.05595	4755.40355	4792.76972									4775.89149	4805.25479	4831.84356			4740.95172	4707.38673					4794.27461	4794.41608	1
1776672002	XAUUSD	M15	4789.48	4518.59282	4596.05595	4755.40355	4792.76972									4775.62389	4804.98719	4831.57596			4740.68412	4707.11912					4793.55397	4793.98503	0
1776672902	XAUUSD	M15	4792.11	4518.59282	4596.05595	4755.40355	4792.76972									4775.35628	4804.71958	4831.30835			4740.41651	4706.85152					4793.04286	4793.51395	0
1776673802	XAUUSD	M15	4792.48	4518.59282	4596.05595	4755.40355	4792.76972									4775.08868	4804.45198	4831.04075			4740.14891	4706.58391					4792.82566	4793.16980	0
1776674702	XAUUSD	M15	4796.19	4518.59282	4596.05595	4755.40355	4792.76972									4774.82108	4804.18438	4830.77315			4739.88131	4706.31631					4792.91799	4793.04390	0
1776675602	XAUUSD	M15	4796.07	4518.59282	4596.05595	4755.40355	4792.76972									4774.55347	4803.91677	4830.50554			4739.61370	4706.04871					4793.16111	4793.10250	1
1776676502	XAUUSD	M15	4792.33	4518.59282	4596.05595	4755.40355	4792.76972									4774.28587	4803.64917	4830.23794			4739.34610	4705.78110					4793.45986	4793.28118	0
1776677402	XAUUSD	M15	4791.96	4518.59282	4596.05595	4755.40355	4792.76972									4774.01826	4803.38156	4829.97033			4739.07849	4705.51350					4793.80420	4793.54269	0
1776678302	XAUUSD	M15	4791.60	4518.59282	4596.05595	4755.40355	4792.76972									4773.75066	4803.11396	4829.70273			4738.81089	4705.24589					4794.11574	4793.82922	0
1776679202	XAUUSD	M15	4795.76	4518.59282	4596.05595	4755.40355	4792.76972									4773.48306	4802.84636	4829.43513			4738.54329	4704.97829					4794.34499	4794.08711	0
1776680102	XAUUSD	M15	4798.24	4518.59282	4596.05595	4755.40355	4792.76972									4773.21545	4802.57875	4829.16752			4738.27568	4704.71069					4794.39122	4794.23917	0
