z-score_timestamp	z-score_symbol	z-score_timeframe	z-score_close	z-score_open	z-score_high	z-score_low	body_direction	body_size	body_classification
1789627801	XAUUSD	M5	4310.03	4310.29	4311.03	4306.74	-1	0.66900	3
1789628101	XAUUSD	M5	4310.72	4309.98	4311.35	4308.59	1	0.53694	0
1789628401	XAUUSD	M5	4311.72	4310.88	4313.49	4309.30	1	0.50748	0
1789628701	XAUUSD	M5	4314.88	4311.68	4315.88	4311.61	1	0.13501	0
1789629001	XAUUSD	M5	4322.92	4314.95	4323.46	4314.95	1	1.42945	0
1789629301	XAUUSD	M5	4323.96	4322.89	4329.50	4322.89	1	0.44848	0
1789629601	XAUUSD	M5	4324.91	4323.96	4325.39	4319.32	1	0.47978	0
1789629901	XAUUSD	M5	4329.30	4324.90	4329.86	4324.19	1	0.45633	0
1789630201	XAUUSD	M5	4332.69	4329.29	4334.73	4329.29	1	0.18457	0
1789630501	XAUUSD	M5	4334.35	4332.74	4334.38	4329.79	1	0.30269	0
1789630801	XAUUSD	M5	4331.42	4334.35	4335.02	4329.39	-1	0.05629	3
1789631101	XAUUSD	M5	4332.26	4331.42	4335.30	4329.88	1	0.51194	0
1789631401	XAUUSD	M5	4327.66	4332.27	4332.28	4327.51	-1	0.51144	3
1789631701	XAUUSD	M5	4327.19	4327.65	4328.11	4323.84	-1	0.61833	3
1789632001	XAUUSD	M5	4327.22	4327.21	4328.20	4325.76	1	0.74053	0
1789632301	XAUUSD	M5	4326.49	4327.23	4327.91	4326.06	-1	0.54128	3
1789632601	XAUUSD	M5	4320.36	4326.41	4327.07	4317.90	-1	0.90326	3
1789632901	XAUUSD	M5	4316.78	4320.29	4321.96	4316.06	-1	0.21185	3
1789633201	XAUUSD	M5	4316.13	4316.64	4317.78	4314.58	-1	0.60431	3
1789633501	XAUUSD	M5	4316.05	4316.15	4317.19	4314.90	-1	0.71593	3
1789633801	XAUUSD	M5	4317.55	4316.00	4317.58	4312.06	1	0.32122	0
1789634101	XAUUSD	M5	4318.96	4317.56	4319.52	4316.32	1	0.36284	0
1789634401	XAUUSD	M5	4313.93	4318.92	4319.27	4313.59	-1	0.61168	3
1789634701	XAUUSD	M5	4311.75	4313.79	4313.79	4310.17	-1	0.19085	3
1789635001	XAUUSD	M5	4313.00	4311.77	4313.96	4310.65	1	0.41085	0
1789635301	XAUUSD	M5	4311.57	4313.01	4313.36	4310.61	-1	0.35469	3
1789635601	XAUUSD	M5	4314.67	4311.60	4315.52	4311.59	1	0.08940	0
1789635901	XAUUSD	M5	4316.61	4314.68	4317.01	4314.33	1	0.22165	0
1789636201	XAUUSD	M5	4315.91	4316.63	4319.31	4315.47	-1	0.54893	3
1789636501	XAUUSD	M5	4311.83	4315.82	4316.50	4311.54	-1	0.33882	3
1789636801	XAUUSD	M5	4311.44	4311.79	4313.22	4310.45	-1	0.65179	3
1789637101	XAUUSD	M5	4306.59	4311.45	4312.25	4305.98	-1	0.57320	3
1789637401	XAUUSD	M5	4307.66	4306.53	4308.88	4305.16	1	0.44219	0
1789637701	XAUUSD	M5	4308.96	4307.70	4309.76	4306.66	1	0.40742	0
1789638001	XAUUSD	M5	4309.20	4308.96	4311.07	4308.47	1	0.68363	0
1789638301	XAUUSD	M5	4309.52	4309.17	4309.79	4306.65	1	0.65223	0
1789638601	XAUUSD	M5	4310.87	4309.52	4311.27	4309.06	1	0.37952	0
1789638901	XAUUSD	M5	4306.21	4310.87	4311.01	4305.60	-1	0.51876	3
1789639201	XAUUSD	M5	4307.67	4306.21	4308.72	4305.21	1	0.35180	0
1789639501	XAUUSD	M5	4309.04	4307.66	4311.43	4307.40	1	0.37370	0
1789639801	XAUUSD	M5	4310.19	4309.01	4313.76	4309.01	1	0.42784	0
1789640101	XAUUSD	M5	4306.66	4310.27	4310.77	4306.66	-1	0.23113	3
1789640401	XAUUSD	M5	4313.11	4306.71	4313.24	4306.71	1	0.98618	0
1789640701	XAUUSD	M5	4313.68	4313.27	4315.55	4312.72	1	0.64231	0
1789641001	XAUUSD	M5	4314.59	4313.46	4315.18	4312.15	1	0.44611	0
1789641301	XAUUSD	M5	4316.75	4314.60	4318.49	4314.60	1	0.17027	0
1789641601	XAUUSD	M5	4316.46	4316.75	4317.54	4314.63	-1	0.67627	3
1789641901	XAUUSD	M5	4318.54	4316.42	4318.62	4316.19	1	0.17967	0
1789642201	XAUUSD	M5	4321.71	4318.65	4323.61	4318.47	1	0.07437	0
1789642501	XAUUSD	M5	4324.30	4321.65	4325.08	4321.32	1	0.03824	0
1789642801	XAUUSD	M5	4330.39	4324.29	4330.72	4323.89	1	0.89758	0
1789643101	XAUUSD	M5	4336.09	4330.34	4336.85	4329.05	1	0.79868	0
1789643401	XAUUSD	M5	4332.02	4336.10	4339.91	4330.57	-1	0.34317	3
1789643701	XAUUSD	M5	4327.12	4332.03	4334.56	4327.12	-1	0.56640	3
1789644001	XAUUSD	M5	4328.82	4326.90	4333.25	4326.89	1	0.24692	0
1789644301	XAUUSD	M5	4328.45	4328.82	4329.27	4326.63	-1	0.66604	3
1789644601	XAUUSD	M5	4326.18	4328.45	4328.75	4325.50	-1	0.14995	3
1789644901	XAUUSD	M5	4325.84	4326.22	4327.44	4324.05	-1	0.66415	3
1789645201	XAUUSD	M5	4324.96	4325.84	4327.16	4323.43	-1	0.52655	3
1789645501	XAUUSD	M5	4332.67	4324.96	4332.87	4324.52	1	1.32438	0
1789645801	XAUUSD	M5	4340.75	4332.19	4341.75	4331.44	1	1.54656	1
1789646101	XAUUSD	M5	4350.10	4340.60	4352.94	4340.01	1	1.79131	1
1789646401	XAUUSD	M5	4345.64	4349.87	4353.65	4343.75	-1	0.36874	3
1789646701	XAUUSD	M5	4353.36	4345.71	4354.25	4345.03	1	1.28536	0
1789647001	XAUUSD	M5	4354.67	4353.11	4355.31	4351.16	1	0.35643	0
1789647301	XAUUSD	M5	4365.59	4354.66	4366.28	4353.43	1	2.15201	1
1789647601	XAUUSD	M5	4368.66	4365.61	4374.43	4363.47	1	0.03805	0
1789647901	XAUUSD	M5	4381.09	4368.69	4381.24	4368.07	1	2.52080	2
1789648201	XAUUSD	M5	4370.39	4380.98	4380.98	4368.30	-1	2.02410	4
1789648501	XAUUSD	M5	4369.57	4370.17	4371.54	4363.81	-1	0.62290	3
1789648801	XAUUSD	M5	4360.63	4369.61	4370.28	4360.51	-1	1.58852	4
1789649101	XAUUSD	M5	4366.46	4360.65	4367.30	4359.13	1	0.74726	0
1789649401	XAUUSD	M5	4374.33	4366.44	4374.85	4366.44	1	1.29056	0
1789649701	XAUUSD	M5	4373.34	4373.97	4374.04	4370.51	-1	0.62597	3
1789650001	XAUUSD	M5	4366.19	4373.34	4374.19	4365.35	-1	1.09098	3
1789650301	XAUUSD	M5	4366.13	4366.16	4371.70	4364.11	-1	0.78520	3
1789650601	XAUUSD	M5	4366.23	4366.10	4366.44	4360.28	1	0.75808	0
1789650901	XAUUSD	M5	4372.49	4366.35	4375.10	4365.88	1	0.82265	0
1789651201	XAUUSD	M5	4366.84	4372.55	4375.02	4366.30	-1	0.70620	3
1789651501	XAUUSD	M5	4366.94	4366.88	4368.48	4365.10	1	0.78005	0
1789651801	XAUUSD	M5	4371.88	4367.05	4371.88	4363.26	1	0.47352	0
1789652101	XAUUSD	M5	4361.51	4371.76	4374.10	4361.43	-1	1.88647	4
1789652401	XAUUSD	M5	4358.10	4361.45	4362.82	4356.34	-1	0.07737	3
1789652701	XAUUSD	M5	4367.54	4358.30	4368.86	4355.49	1	1.61189	1
1789653001	XAUUSD	M5	4366.48	4367.45	4371.67	4366.21	-1	0.54786	3
1789653301	XAUUSD	M5	4366.75	4366.50	4369.86	4364.66	1	0.73573	0
1789653601	XAUUSD	M5	4369.45	4366.86	4370.13	4364.68	1	0.12414	0
1789653901	XAUUSD	M5	4377.16	4369.33	4379.91	4367.25	1	1.23970	0
1789654201	XAUUSD	M5	4371.77	4377.21	4379.79	4368.45	-1	0.61651	3
1789654501	XAUUSD	M5	4368.88	4371.76	4372.23	4366.11	-1	0.05332	3
1789654801	XAUUSD	M5	4369.72	4368.99	4370.55	4365.65	1	0.61324	0
1789655101	XAUUSD	M5	4366.62	4369.70	4372.84	4366.42	-1	0.00151	3
1789655401	XAUUSD	M5	4366.96	4366.82	4367.77	4361.97	1	0.76851	0
1789655701	XAUUSD	M5	4361.15	4366.95	4367.89	4361.13	-1	0.70732	3
1789656001	XAUUSD	M5	4361.10	4361.27	4364.18	4359.45	-1	0.76016	3
1789656301	XAUUSD	M5	4361.43	4361.10	4364.71	4358.17	1	0.71819	0
1789656601	XAUUSD	M5	4357.15	4361.38	4362.10	4355.60	-1	0.29782	3
1789656901	XAUUSD	M5	4354.09	4357.11	4357.44	4352.28	-1	0.01782	3
1789657201	XAUUSD	M5	4355.88	4354.08	4357.55	4351.41	1	0.33405	0
1789657501	XAUUSD	M5	4356.42	4355.95	4359.19	4355.62	1	0.68031	0
1789657801	XAUUSD	M5	4361.91	4356.44	4362.23	4353.40	1	0.62175	0
1789658101	XAUUSD	M5	4363.21	4361.95	4364.48	4360.17	1	0.47599	0
1789658401	XAUUSD	M5	4359.58	4363.18	4363.28	4358.87	-1	0.13421	3
1789658701	XAUUSD	M5	4358.16	4359.58	4362.87	4356.39	-1	0.43288	3
1789659001	XAUUSD	M5	4358.86	4358.45	4359.42	4355.61	1	0.69288	0
1789659301	XAUUSD	M5	4362.56	4358.89	4363.46	4358.00	1	0.15937	0
1789659601	XAUUSD	M5	4365.77	4362.51	4367.14	4362.20	1	0.05014	0
1789659901	XAUUSD	M5	4365.55	4365.73	4367.64	4363.41	-1	0.75438	3
1789660201	XAUUSD	M5	4366.49	4365.34	4367.41	4364.17	1	0.50014	0
1789660501	XAUUSD	M5	4369.99	4366.48	4370.04	4365.30	1	0.11894	0
1789660801	XAUUSD	M5	4369.77	4369.99	4372.44	4368.86	-1	0.73962	3
1789661101	XAUUSD	M5	4369.69	4369.77	4371.44	4367.52	-1	0.77532	3
1789661401	XAUUSD	M5	4368.04	4369.69	4370.54	4367.17	-1	0.36024	3
