timestamp	symbol	timeframe	close	tema	hrma	smma
1772151599	XAUUSD	M5	5192.47	5189.16	5184.69	5185.22
1772151899	XAUUSD	M5	5188.14	5189.96	5185.73	5185.37
1772152199	XAUUSD	M5	5182.22	5187.62	5186.00	5185.41
1772152499	XAUUSD	M5	5174.71	5182.35	5185.03	5185.26
1772152799	XAUUSD	M5	5176.20	5178.21	5183.39	5184.99
1772153099	XAUUSD	M5	5173.90	5175.51	5181.53	5184.70
1772153399	XAUUSD	M5	5176.56	5174.49	5179.87	5184.43
1772153699	XAUUSD	M5	5174.97	5173.90	5178.45	5184.18
1772153999	XAUUSD	M5	5175.37	5172.84	5177.08	5183.91
1772154299	XAUUSD	M5	5174.86	5171.99	5175.79	5183.61
1772154599	XAUUSD	M5	5176.58	5173.50	5175.11	5183.36
1772154899	XAUUSD	M5	5177.91	5174.89	5174.86	5183.19
1772155199	XAUUSD	M5	5177.86	5176.21	5174.93	5183.03
1772155499	XAUUSD	M5	5174.99	5176.14	5174.93	5182.87
1772155799	XAUUSD	M5	5182.14	5177.75	5175.30	5182.72
1772156099	XAUUSD	M5	5190.70	5182.89	5176.76	5182.75
1772156399	XAUUSD	M5	5188.65	5186.63	5178.73	5182.90
1772156699	XAUUSD	M5	5188.54	5188.71	5180.73	5183.07
1772156999	XAUUSD	M5	5192.10	5191.10	5182.86	5183.25
1772157299	XAUUSD	M5	5194.22	5193.30	5185.05	5183.50
1772157599	XAUUSD	M5	5193.31	5195.11	5187.22	5183.78
1772157899	XAUUSD	M5	5195.28	5196.90	5189.36	5184.09
1772158199	XAUUSD	M5	5194.16	5196.94	5191.10	5184.40
1772158499	XAUUSD	M5	5191.24	5195.88	5192.26	5184.65
1772158799	XAUUSD	M5	5186.66	5192.65	5192.50	5184.80
1772159099	XAUUSD	M5	5183.93	5189.28	5191.98	5184.84
1772159399	XAUUSD	M5	5183.74	5186.46	5190.99	5184.84
1772159699	XAUUSD	M5	5178.53	5182.26	5189.30	5184.74
1772159999	XAUUSD	M5	5181.46	5180.36	5187.57	5184.60
1772160299	XAUUSD	M5	5178.68	5178.88	5185.89	5184.47
1772160599	XAUUSD	M5	5177.77	5176.75	5184.07	5184.30
1772160899	XAUUSD	M5	5183.68	5178.00	5182.91	5184.16
1772161199	XAUUSD	M5	5182.75	5179.73	5182.34	5184.11
1772161499	XAUUSD	M5	5183.04	5180.73	5182.07	5184.08
1772161799	XAUUSD	M5	5182.90	5181.37	5181.95	5184.04
1772162099	XAUUSD	M5	5183.78	5182.15	5181.98	5184.01
1772162399	XAUUSD	M5	5185.07	5183.04	5182.18	5184.00
1772162699	XAUUSD	M5	5186.89	5184.93	5182.74	5184.04
1772162999	XAUUSD	M5	5187.76	5186.46	5183.50	5184.13
1772163299	XAUUSD	M5	5186.55	5186.67	5184.14	5184.20
1772163599	XAUUSD	M5	5187.17	5187.14	5184.74	5184.26
1772163899	XAUUSD	M5	5189.70	5188.44	5185.51	5184.36
1772164199	XAUUSD	M5	5189.59	5189.54	5186.38	5184.50
1772164499	XAUUSD	M5	5184.00	5188.41	5186.81	5184.59
1772164799	XAUUSD	M5	5185.32	5187.06	5186.86	5184.62
1772165099	XAUUSD	M5	5185.89	5186.75	5186.85	5184.65
1772165399	XAUUSD	M5	5186.61	5186.37	5186.78	5184.69
1772165699	XAUUSD	M5	5184.83	5185.87	5186.63	5184.71
1772165999	XAUUSD	M5	5187.86	5185.80	5186.51	5184.74
1772166299	XAUUSD	M5	5187.37	5186.63	5186.60	5184.79
1772166599	XAUUSD	M5	5186.79	5186.62	5186.67	5184.86
1772166899	XAUUSD	M5	5187.75	5187.16	5186.85	5184.92
1772167199	XAUUSD	M5	5187.34	5187.32	5187.02	5184.99
1772167499	XAUUSD	M5	5185.67	5186.84	5187.03	5185.04
1772167799	XAUUSD	M5	5183.22	5185.46	5186.73	5185.04
1772168099	XAUUSD	M5	5181.88	5183.87	5186.13	5185.00
1772168399	XAUUSD	M5	5184.54	5183.40	5185.57	5184.94
1772168699	XAUUSD	M5	5185.09	5183.87	5185.24	5184.92
1772168999	XAUUSD	M5	5187.34	5184.93	5185.21	5184.95
1772169299	XAUUSD	M5	5186.48	5185.66	5185.34	5184.99
1772169599	XAUUSD	M5	5189.16	5187.04	5185.74	5185.06
1772169899	XAUUSD	M5	5194.80	5190.10	5186.73	5185.22
1772170199	XAUUSD	M5	5196.26	5193.49	5188.27	5185.47
1772170499	XAUUSD	M5	5194.54	5194.36	5189.65	5185.73
1772170799	XAUUSD	M5	5191.87	5194.24	5190.70	5185.93
1772171099	XAUUSD	M5	5191.26	5193.81	5191.44	5186.11
1772171399	XAUUSD	M5	5194.86	5194.45	5192.19	5186.30
1772171699	XAUUSD	M5	5197.92	5196.35	5193.24	5186.56
1772171999	XAUUSD	M5	5193.54	5196.29	5194.05	5186.83
1772172299	XAUUSD	M5	5194.73	5196.07	5194.66	5187.06
1772172599	XAUUSD	M5	5197.14	5196.79	5195.32	5187.30
1772172899	XAUUSD	M5	5195.58	5197.10	5195.92	5187.56
1772173199	XAUUSD	M5	5195.00	5196.58	5196.28	5187.79
1772173499	XAUUSD	M5	5193.22	5195.35	5196.29	5187.98
1772173799	XAUUSD	M5	5192.34	5194.52	5196.12	5188.14
1772174099	XAUUSD	M5	5194.18	5193.93	5195.87	5188.29
1772174399	XAUUSD	M5	5193.45	5193.87	5195.66	5188.44
1772174699	XAUUSD	M5	5191.89	5192.97	5195.28	5188.58
1772174999	XAUUSD	M5	5188.85	5191.09	5194.55	5188.65
1772175299	XAUUSD	M5	5185.71	5188.42	5193.35	5188.63
1772175599	XAUUSD	M5	5185.28	5186.32	5191.94	5188.56
1772175899	XAUUSD	M5	5187.16	5185.96	5190.74	5188.50
1772176199	XAUUSD	M5	5181.70	5184.25	5189.38	5188.42
1772176499	XAUUSD	M5	5177.62	5181.04	5187.56	5188.24
1772176799	XAUUSD	M5	5182.82	5180.15	5185.92	5188.02
1772177099	XAUUSD	M5	5178.64	5179.50	5184.45	5187.83
1772177399	XAUUSD	M5	5180.19	5178.45	5183.03	5187.61
1772177699	XAUUSD	M5	5182.70	5179.26	5182.07	5187.42
1772177999	XAUUSD	M5	5180.52	5179.56	5181.34	5187.25
1772178299	XAUUSD	M5	5181.24	5179.75	5180.78	5187.08
1772178599	XAUUSD	M5	5179.65	5179.36	5180.22	5186.89
1772178899	XAUUSD	M5	5176.10	5178.54	5179.57	5186.67
1772179199	XAUUSD	M5	5180.66	5178.78	5179.11	5186.46
1772179499	XAUUSD	M5	5180.62	5179.08	5178.80	5186.27
1772179799	XAUUSD	M5	5178.43	5178.92	5178.53	5186.08
1772180099	XAUUSD	M5	5178.90	5178.68	5178.25	5185.88
1772180399	XAUUSD	M5	5175.00	5177.41	5177.75	5185.65
1772180699	XAUUSD	M5	5177.61	5177.17	5177.31	5185.40
1772180999	XAUUSD	M5	5181.78	5178.44	5177.28	5185.21
1772181299	XAUUSD	M5	5180.34	5179.64	5177.53	5185.08
1772181599	XAUUSD	M5	5180.32	5180.19	5177.85	5184.96
1772181899	XAUUSD	M5	5181.35	5180.90	5178.27	5184.84
