timestamp	symbol	timeframe	close	dual_tema_high	dual_tema_low
1772171398	XAUUSD	M5	5194.86	5196.72	5192.02
1772171698	XAUUSD	M5	5197.92	5199.06	5193.31
1772171998	XAUUSD	M5	5193.54	5199.49	5193.62
1772172298	XAUUSD	M5	5194.73	5198.61	5193.96
1772172598	XAUUSD	M5	5197.14	5198.97	5194.73
1772172898	XAUUSD	M5	5195.58	5199.53	5195.27
1772173198	XAUUSD	M5	5195.00	5198.58	5195.15
1772173498	XAUUSD	M5	5193.22	5197.26	5193.98
1772173798	XAUUSD	M5	5192.34	5196.75	5193.26
1772174098	XAUUSD	M5	5194.18	5195.75	5192.39
1772174398	XAUUSD	M5	5193.45	5195.80	5192.43
1772174698	XAUUSD	M5	5191.89	5194.64	5191.82
1772174998	XAUUSD	M5	5188.85	5193.34	5189.53
1772175298	XAUUSD	M5	5185.71	5190.71	5186.92
1772175598	XAUUSD	M5	5185.28	5188.72	5184.51
1772175898	XAUUSD	M5	5187.16	5188.38	5183.93
1772176198	XAUUSD	M5	5181.70	5187.93	5181.88
1772176498	XAUUSD	M5	5177.62	5184.87	5178.85
1772176798	XAUUSD	M5	5182.82	5183.41	5177.16
1772177098	XAUUSD	M5	5178.64	5183.47	5176.70
1772177398	XAUUSD	M5	5180.19	5181.80	5175.26
1772177698	XAUUSD	M5	5182.70	5181.48	5176.66
1772177998	XAUUSD	M5	5180.52	5181.44	5177.64
1772178298	XAUUSD	M5	5181.24	5181.14	5178.12
1772178598	XAUUSD	M5	5179.65	5180.82	5177.69
1772178898	XAUUSD	M5	5176.10	5181.34	5176.62
1772179198	XAUUSD	M5	5180.66	5181.55	5176.07
1772179498	XAUUSD	M5	5180.62	5181.41	5176.36
1772179798	XAUUSD	M5	5178.43	5181.07	5176.78
1772180098	XAUUSD	M5	5178.90	5180.32	5176.89
1772180398	XAUUSD	M5	5175.00	5179.68	5175.65
1772180698	XAUUSD	M5	5177.61	5179.39	5175.11
1772180998	XAUUSD	M5	5181.78	5180.41	5175.76
1772181298	XAUUSD	M5	5180.34	5181.34	5177.71
1772181598	XAUUSD	M5	5180.32	5181.47	5178.82
1772181898	XAUUSD	M5	5180.00	5181.09	5179.72
