ohlcv_timestamp	ohlcv_symbol	ohlcv_timeframe	ohlcv_close	ohlcv_open	ohlcv_high	ohlcv_low	ohlcv_volume
1787690703	XAUUSD	M5	4661.08000	4661.53000	4662.18000	4660.67000	392
1787691003	XAUUSD	M5	4659.61000	4660.96000	4661.50000	4659.34000	315
1787691303	XAUUSD	M5	4658.74000	4659.58000	4660.04000	4657.56000	319
1787695203	XAUUSD	M5	4661.51000	4657.16000	4661.51000	4656.17000	376
1787695503	XAUUSD	M5	4661.29000	4661.36000	4661.92000	4660.19000	230
1787695803	XAUUSD	M5	4664.52000	4661.35000	4664.74000	4660.88000	194
1787696103	XAUUSD	M5	4666.32000	4664.32000	4666.78000	4664.32000	244
1787696403	XAUUSD	M5	4666.49000	4666.32000	4666.83000	4665.06000	241
1787696703	XAUUSD	M5	4666.76000	4666.49000	4666.81000	4665.54000	210
1787697003	XAUUSD	M5	4668.80000	4666.76000	4668.81000	4666.62000	316
1787697303	XAUUSD	M5	4669.96000	4669.12000	4670.75000	4666.89000	347
1787697603	XAUUSD	M5	4669.96000	4669.96000	4670.25000	4668.81000	252
1787697903	XAUUSD	M5	4672.11000	4669.91000	4672.63000	4669.70000	310
1787698203	XAUUSD	M5	4672.35000	4671.90000	4673.68000	4671.90000	258
1787698503	XAUUSD	M5	4672.46000	4672.35000	4673.35000	4672.35000	262
1787698803	XAUUSD	M5	4672.09000	4672.53000	4673.43000	4670.32000	337
1787699103	XAUUSD	M5	4669.08000	4672.09000	4672.50000	4669.05000	290
1787699403	XAUUSD	M5	4668.05000	4669.08000	4669.67000	4667.17000	273
1787699703	XAUUSD	M5	4667.33000	4668.05000	4668.11000	4666.48000	229
1787700003	XAUUSD	M5	4661.54000	4667.33000	4667.33000	4661.52000	380
1787700303	XAUUSD	M5	4661.07000	4661.57000	4661.72000	4660.06000	341
1787700603	XAUUSD	M5	4660.26000	4661.04000	4661.39000	4658.40000	346
1787700903	XAUUSD	M5	4659.35000	4660.26000	4660.76000	4659.24000	216
1787701203	XAUUSD	M5	4656.17000	4659.18000	4659.74000	4655.72000	399
1787701503	XAUUSD	M5	4655.85000	4656.12000	4658.82000	4655.29000	464
1787701803	XAUUSD	M5	4654.91000	4655.85000	4657.05000	4654.16000	416
1787702103	XAUUSD	M5	4654.92000	4654.91000	4655.59000	4653.28000	434
1787702403	XAUUSD	M5	4652.56000	4654.92000	4657.64000	4651.73000	725
1787702703	XAUUSD	M5	4653.75000	4652.53000	4654.25000	4651.71000	641
1787703003	XAUUSD	M5	4651.38000	4653.89000	4654.77000	4651.13000	510
1787703303	XAUUSD	M5	4651.38000	4651.33000	4655.07000	4650.34000	542
1787703603	XAUUSD	M5	4645.29000	4651.22000	4651.55000	4644.95000	553
1787703903	XAUUSD	M5	4646.71000	4645.36000	4647.57000	4643.04000	558
1787704203	XAUUSD	M5	4645.07000	4646.77000	4650.19000	4644.07000	612
1787704503	XAUUSD	M5	4639.90000	4645.06000	4645.41000	4638.60000	643
1787704803	XAUUSD	M5	4637.07000	4639.88000	4640.09000	4636.38000	560
1787705103	XAUUSD	M5	4636.46000	4637.06000	4638.62000	4636.22000	611
1787705403	XAUUSD	M5	4636.09000	4636.51000	4639.02000	4634.42000	595
1787705703	XAUUSD	M5	4637.66000	4636.34000	4639.06000	4635.97000	562
1787706003	XAUUSD	M5	4646.03000	4637.65000	4646.48000	4629.80000	902
1787706303	XAUUSD	M5	4644.65000	4646.12000	4647.80000	4640.74000	775
1787706603	XAUUSD	M5	4644.32000	4644.73000	4646.53000	4640.92000	728
1787706903	XAUUSD	M5	4645.56000	4644.32000	4650.38000	4644.32000	723
1787707203	XAUUSD	M5	4644.50000	4645.60000	4649.23000	4644.50000	738
1787707503	XAUUSD	M5	4643.60000	4644.50000	4648.04000	4643.52000	671
1787707803	XAUUSD	M5	4639.26000	4643.84000	4645.33000	4639.11000	820
1787708103	XAUUSD	M5	4645.35000	4639.28000	4646.69000	4639.28000	745
1787708403	XAUUSD	M5	4644.78000	4645.54000	4647.01000	4639.88000	707
1787708703	XAUUSD	M5	4650.98000	4644.78000	4651.01000	4642.99000	730
1787709003	XAUUSD	M5	4651.83000	4650.99000	4653.61000	4650.35000	780
1787709303	XAUUSD	M5	4656.96000	4651.87000	4660.77000	4651.60000	746
1787709603	XAUUSD	M5	4659.83000	4656.96000	4660.59000	4654.84000	771
1787709903	XAUUSD	M5	4660.49000	4659.65000	4661.69000	4658.75000	698
1787710203	XAUUSD	M5	4660.18000	4660.51000	4661.48000	4657.92000	687
1787710503	XAUUSD	M5	4661.02000	4660.17000	4661.42000	4659.25000	468
1787710803	XAUUSD	M5	4659.10000	4661.12000	4661.75000	4658.84000	479
1787711103	XAUUSD	M5	4658.99000	4659.10000	4659.85000	4656.07000	503
1787711403	XAUUSD	M5	4663.66000	4658.99000	4663.80000	4657.59000	728
1787711703	XAUUSD	M5	4663.42000	4663.68000	4665.68000	4659.42000	700
1787712003	XAUUSD	M5	4667.23000	4663.41000	4670.66000	4661.98000	716
1787712303	XAUUSD	M5	4665.83000	4667.15000	4668.96000	4665.34000	625
1787712603	XAUUSD	M5	4660.95000	4665.87000	4666.89000	4660.36000	640
1787712903	XAUUSD	M5	4658.35000	4660.93000	4661.08000	4657.90000	561
1787713203	XAUUSD	M5	4656.79000	4658.41000	4658.49000	4653.38000	644
1787713503	XAUUSD	M5	4650.11000	4656.85000	4657.21000	4649.59000	664
1787713803	XAUUSD	M5	4648.26000	4650.08000	4650.23000	4647.28000	600
1787714103	XAUUSD	M5	4647.59000	4648.27000	4648.65000	4646.07000	577
1787714403	XAUUSD	M5	4648.92000	4647.59000	4650.85000	4647.25000	587
1787714703	XAUUSD	M5	4650.42000	4648.94000	4650.72000	4647.76000	526
1787715003	XAUUSD	M5	4650.11000	4650.27000	4651.42000	4649.72000	429
1787715303	XAUUSD	M5	4648.22000	4650.11000	4651.24000	4646.83000	410
1787715603	XAUUSD	M5	4645.25000	4648.22000	4648.94000	4645.24000	390
1787715903	XAUUSD	M5	4644.96000	4645.25000	4645.33000	4642.54000	442
1787716203	XAUUSD	M5	4644.25000	4644.85000	4645.43000	4643.24000	339
1787716503	XAUUSD	M5	4642.72000	4644.25000	4644.56000	4642.72000	364
1787716803	XAUUSD	M5	4642.85000	4642.73000	4644.35000	4642.46000	373
1787717103	XAUUSD	M5	4643.68000	4642.85000	4643.79000	4641.82000	310
1787717403	XAUUSD	M5	4642.54000	4643.68000	4643.93000	4642.54000	298
1787717703	XAUUSD	M5	4642.10000	4642.47000	4643.29000	4641.39000	316
1787718003	XAUUSD	M5	4642.65000	4642.10000	4642.96000	4641.50000	345
1787718303	XAUUSD	M5	4642.27000	4642.53000	4642.82000	4641.18000	277
1787718603	XAUUSD	M5	4641.78000	4642.27000	4643.32000	4641.14000	307
1787718903	XAUUSD	M5	4640.40000	4641.78000	4642.26000	4640.34000	297
1787719203	XAUUSD	M5	4640.86000	4640.40000	4642.17000	4639.81000	294
1787719503	XAUUSD	M5	4640.23000	4640.80000	4641.16000	4638.82000	374
1787719803	XAUUSD	M5	4640.84000	4640.22000	4641.91000	4639.72000	345
1787720103	XAUUSD	M5	4640.70000	4640.84000	4641.73000	4639.57000	355
1787720403	XAUUSD	M5	4642.07000	4640.75000	4643.79000	4640.20000	437
1787720703	XAUUSD	M5	4645.72000	4642.07000	4645.93000	4641.77000	422
1787721003	XAUUSD	M5	4643.42000	4645.49000	4645.74000	4641.45000	392
1787721303	XAUUSD	M5	4643.53000	4643.42000	4644.72000	4641.46000	440
1787721603	XAUUSD	M5	4643.90000	4643.48000	4644.55000	4641.85000	418
1787721903	XAUUSD	M5	4643.37000	4643.92000	4645.42000	4642.68000	407
1787722203	XAUUSD	M5	4645.73000	4643.46000	4649.55000	4641.25000	715
1787722503	XAUUSD	M5	4641.69000	4645.76000	4646.06000	4638.74000	736
1787722803	XAUUSD	M5	4638.12000	4641.69000	4644.64000	4638.04000	625
1787723103	XAUUSD	M5	4637.68000	4638.12000	4640.64000	4635.56000	687
1787723403	XAUUSD	M5	4639.00000	4637.81000	4640.40000	4637.10000	629
1787723703	XAUUSD	M5	4639.80000	4639.03000	4639.80000	4637.07000	629
1787724003	XAUUSD	M5	4641.03000	4639.79000	4641.51000	4636.29000	667
1787724303	XAUUSD	M5	4639.15000	4641.05000	4641.05000	4637.46000	613
1787724603	XAUUSD	M5	4637.59000	4639.04000	4639.28000	4636.09000	615
1787724903	XAUUSD	M5	4634.28000	4637.72000	4637.90000	4631.26000	692
1787725203	XAUUSD	M5	4627.07000	4634.29000	4634.68000	4625.98000	703
1787725503	XAUUSD	M5	4626.65000	4627.07000	4628.96000	4624.71000	647
1787725803	XAUUSD	M5	4630.46000	4626.70000	4630.64000	4625.72000	628
1787726103	XAUUSD	M5	4630.62000	4630.99000	4631.11000	4627.21000	608
1787726403	XAUUSD	M5	4633.43000	4630.62000	4634.09000	4629.87000	568
1787726703	XAUUSD	M5	4635.15000	4633.43000	4636.98000	4633.43000	535
1787727003	XAUUSD	M5	4633.37000	4635.14000	4635.75000	4632.57000	551
1787727303	XAUUSD	M5	4634.38000	4633.37000	4634.63000	4630.62000	576
1787727603	XAUUSD	M5	4639.03000	4634.33000	4639.15000	4634.33000	605
1787727903	XAUUSD	M5	4635.23000	4639.05000	4639.22000	4633.21000	540
1787728203	XAUUSD	M5	4636.38000	4635.31000	4636.90000	4633.68000	518
1787728503	XAUUSD	M5	4633.96000	4636.38000	4637.68000	4633.74000	514
1787728803	XAUUSD	M5	4634.21000	4633.86000	4635.42000	4632.12000	504
1787729103	XAUUSD	M5	4631.33000	4634.14000	4635.95000	4630.78000	489
1787729403	XAUUSD	M5	4633.47000	4631.45000	4636.41000	4631.28000	530
1787729703	XAUUSD	M5	4630.52000	4633.44000	4634.34000	4630.05000	491
1787730003	XAUUSD	M5	4631.87000	4630.50000	4631.87000	4628.94000	452
1787730303	XAUUSD	M5	4631.89000	4631.82000	4634.86000	4630.86000	438
1787730603	XAUUSD	M5	4628.52000	4631.89000	4631.89000	4627.72000	501
1787730903	XAUUSD	M5	4629.04000	4628.52000	4630.02000	4626.50000	525
1787731203	XAUUSD	M5	4628.66000	4629.03000	4630.38000	4626.63000	619
1787731503	XAUUSD	M5	4627.75000	4628.73000	4629.74000	4625.69000	513
1787731803	XAUUSD	M5	4625.82000	4627.69000	4628.59000	4625.74000	483
1787732103	XAUUSD	M5	4625.09000	4625.82000	4628.52000	4622.98000	534
1787732403	XAUUSD	M5	4626.40000	4625.09000	4626.50000	4622.28000	492
1787732703	XAUUSD	M5	4629.57000	4626.40000	4629.60000	4625.75000	505
1787733003	XAUUSD	M5	4628.28000	4629.56000	4630.69000	4625.15000	590
1787733303	XAUUSD	M5	4629.07000	4628.28000	4630.45000	4627.99000	448
1787733603	XAUUSD	M5	4629.43000	4629.21000	4629.72000	4627.96000	422
1787733903	XAUUSD	M5	4628.28000	4629.41000	4629.86000	4627.08000	383
1787734203	XAUUSD	M5	4627.63000	4628.83000	4628.96000	4627.42000	356
1787734503	XAUUSD	M5	4628.29000	4627.63000	4628.54000	4625.99000	415
1787734803	XAUUSD	M5	4625.97000	4628.29000	4630.88000	4625.78000	522
1787735103	XAUUSD	M5	4624.26000	4625.88000	4627.71000	4624.14000	488
1787735403	XAUUSD	M5	4624.82000	4624.24000	4627.79000	4623.96000	477
1787735703	XAUUSD	M5	4621.18000	4624.84000	4625.09000	4620.92000	494
1787736003	XAUUSD	M5	4618.99000	4621.11000	4621.41000	4618.55000	496
1787736303	XAUUSD	M5	4616.81000	4618.96000	4619.30000	4616.24000	549
1787736603	XAUUSD	M5	4621.00000	4617.00000	4622.29000	4616.78000	513
1787736903	XAUUSD	M5	4620.30000	4621.05000	4621.33000	4619.93000	421
1787737203	XAUUSD	M5	4622.01000	4620.34000	4622.32000	4619.54000	419
1787737503	XAUUSD	M5	4624.20000	4621.92000	4625.57000	4621.89000	447
1787737803	XAUUSD	M5	4624.09000	4624.04000	4625.03000	4622.80000	471
1787738103	XAUUSD	M5	4623.20000	4624.12000	4625.07000	4623.20000	388
1787738403	XAUUSD	M5	4623.42000	4623.12000	4624.05000	4620.40000	461
1787738703	XAUUSD	M5	4621.90000	4623.42000	4623.42000	4620.48000	322
1787739003	XAUUSD	M5	4619.01000	4621.98000	4621.98000	4617.75000	412
1787739303	XAUUSD	M5	4617.17000	4619.01000	4620.41000	4617.04000	425
1787739603	XAUUSD	M5	4618.59000	4617.17000	4619.93000	4616.06000	425
1787739903	XAUUSD	M5	4615.06000	4618.57000	4618.57000	4613.34000	505
1787740203	XAUUSD	M5	4619.30000	4615.25000	4619.52000	4614.67000	414
1787740503	XAUUSD	M5	4624.08000	4619.36000	4624.19000	4618.54000	431
1787740803	XAUUSD	M5	4622.20000	4624.08000	4624.08000	4620.81000	445
1787741103	XAUUSD	M5	4623.39000	4622.24000	4623.73000	4622.18000	368
1787741403	XAUUSD	M5	4622.72000	4623.44000	4624.02000	4621.71000	362
1787741703	XAUUSD	M5	4620.28000	4622.69000	4622.69000	4618.84000	341
1787742003	XAUUSD	M5	4620.79000	4620.28000	4621.79000	4619.42000	507
1787742303	XAUUSD	M5	4617.65000	4620.79000	4620.84000	4616.80000	422
1787742603	XAUUSD	M5	4618.46000	4617.65000	4619.07000	4616.63000	414
1787742903	XAUUSD	M5	4622.06000	4618.46000	4622.97000	4618.40000	453
1787743203	XAUUSD	M5	4616.79000	4622.06000	4622.92000	4616.45000	488
1787743503	XAUUSD	M5	4620.59000	4616.79000	4621.74000	4616.71000	546
1787743803	XAUUSD	M5	4618.99000	4620.69000	4622.83000	4618.46000	495
1787744103	XAUUSD	M5	4618.21000	4618.99000	4620.02000	4617.33000	491
1787744403	XAUUSD	M5	4619.12000	4618.22000	4619.66000	4617.38000	422
1787744703	XAUUSD	M5	4618.51000	4619.13000	4619.29000	4616.93000	544
1787745003	XAUUSD	M5	4619.59000	4618.63000	4620.18000	4617.51000	490
1787745303	XAUUSD	M5	4624.52000	4619.59000	4625.15000	4619.18000	494
1787745603	XAUUSD	M5	4627.19000	4624.58000	4629.18000	4623.72000	633
1787745903	XAUUSD	M5	4627.36000	4627.39000	4629.68000	4626.91000	517
1787746203	XAUUSD	M5	4625.85000	4627.28000	4628.13000	4625.29000	513
1787746503	XAUUSD	M5	4628.91000	4625.57000	4630.01000	4624.59000	508
1787746803	XAUUSD	M5	4626.29000	4629.00000	4629.53000	4625.27000	612
1787747103	XAUUSD	M5	4630.21000	4626.27000	4630.33000	4625.76000	567
1787747403	XAUUSD	M5	4623.37000	4630.19000	4633.10000	4612.57000	934
1787747703	XAUUSD	M5	4622.13000	4623.25000	4625.84000	4618.06000	835
1787748003	XAUUSD	M5	4622.49000	4622.12000	4625.37000	4614.69000	834
1787748303	XAUUSD	M5	4623.77000	4622.45000	4624.91000	4618.53000	754
1787748603	XAUUSD	M5	4616.32000	4623.67000	4626.26000	4610.70000	759
1787748903	XAUUSD	M5	4614.64000	4616.38000	4618.53000	4613.06000	816
1787749203	XAUUSD	M5	4612.23000	4614.53000	4621.34000	4609.61000	901
1787749503	XAUUSD	M5	4609.18000	4612.06000	4617.15000	4608.44000	879
1787749803	XAUUSD	M5	4611.11000	4609.15000	4612.91000	4608.47000	863
1787750103	XAUUSD	M5	4611.45000	4611.19000	4613.91000	4598.00000	871
1787750403	XAUUSD	M5	4609.26000	4611.15000	4614.07000	4604.26000	847
1787750703	XAUUSD	M5	4611.30000	4609.46000	4612.73000	4605.36000	841
1787751003	XAUUSD	M5	4615.83000	4611.23000	4618.97000	4610.42000	951
1787751303	XAUUSD	M5	4613.28000	4615.78000	4617.06000	4612.42000	928
1787751603	XAUUSD	M5	4619.59000	4613.35000	4622.97000	4611.95000	890
1787751903	XAUUSD	M5	4625.57000	4619.61000	4625.61000	4618.27000	886
1787752203	XAUUSD	M5	4623.83000	4625.57000	4628.78000	4622.71000	907
1787752503	XAUUSD	M5	4631.52000	4623.78000	4631.95000	4623.78000	881
1787752803	XAUUSD	M5	4624.17000	4631.52000	4633.31000	4622.75000	912
1787753103	XAUUSD	M5	4622.85000	4624.14000	4626.12000	4620.69000	849
1787753403	XAUUSD	M5	4620.38000	4622.85000	4627.00000	4619.50000	816
1787753703	XAUUSD	M5	4622.79000	4620.28000	4624.12000	4619.40000	812
1787754003	XAUUSD	M5	4621.02000	4622.93000	4626.72000	4619.21000	857
1787754303	XAUUSD	M5	4616.66000	4621.04000	4621.17000	4616.18000	846
1787754603	XAUUSD	M5	4618.25000	4616.49000	4619.38000	4614.90000	825
1787754903	XAUUSD	M5	4616.95000	4618.27000	4618.58000	4612.89000	810
1787755203	XAUUSD	M5	4621.95000	4616.99000	4622.93000	4616.97000	732
1787755503	XAUUSD	M5	4612.76000	4622.09000	4622.67000	4611.90000	825
1787755803	XAUUSD	M5	4607.71000	4612.76000	4614.29000	4606.14000	790
1787756103	XAUUSD	M5	4602.92000	4607.71000	4612.47000	4602.92000	819
1787756403	XAUUSD	M5	4598.42000	4603.02000	4605.57000	4593.08000	890
1787756703	XAUUSD	M5	4597.75000	4598.59000	4598.77000	4588.35000	904
1787757003	XAUUSD	M5	4588.91000	4597.78000	4599.78000	4587.96000	877
1787757303	XAUUSD	M5	4590.89000	4588.86000	4594.13000	4582.97000	887
1787757603	XAUUSD	M5	4591.69000	4590.76000	4594.02000	4589.15000	824
1787757903	XAUUSD	M5	4594.71000	4591.79000	4598.01000	4591.03000	829
1787758203	XAUUSD	M5	4598.15000	4594.66000	4598.15000	4594.45000	779
1787758503	XAUUSD	M5	4601.34000	4598.16000	4601.34000	4597.21000	756
1787758803	XAUUSD	M5	4604.77000	4601.42000	4604.77000	4600.16000	678
1787759103	XAUUSD	M5	4608.34000	4604.80000	4609.30000	4604.44000	710
1787759403	XAUUSD	M5	4600.32000	4608.34000	4608.48000	4598.30000	803
1787759703	XAUUSD	M5	4596.13000	4600.30000	4604.03000	4596.11000	810
1787760003	XAUUSD	M5	4597.64000	4596.20000	4599.00000	4590.66000	809
1787760303	XAUUSD	M5	4599.56000	4597.44000	4601.57000	4596.97000	712
1787760603	XAUUSD	M5	4600.30000	4599.61000	4600.50000	4597.19000	706
1787760903	XAUUSD	M5	4599.33000	4600.20000	4600.88000	4597.23000	716
1787761203	XAUUSD	M5	4595.95000	4599.33000	4599.94000	4594.11000	687
1787761503	XAUUSD	M5	4594.79000	4595.99000	4597.28000	4594.23000	627
1787761803	XAUUSD	M5	4594.36000	4595.02000	4596.38000	4592.91000	636
1787762103	XAUUSD	M5	4587.01000	4594.18000	4595.15000	4586.87000	648
1787762403	XAUUSD	M5	4588.26000	4587.00000	4591.36000	4585.81000	639
1787762703	XAUUSD	M5	4594.89000	4588.23000	4594.89000	4588.08000	640
1787763003	XAUUSD	M5	4589.53000	4594.89000	4596.72000	4589.09000	646
1787763303	XAUUSD	M5	4591.58000	4589.55000	4592.08000	4588.43000	655
1787763603	XAUUSD	M5	4593.24000	4591.58000	4593.88000	4591.27000	630
1787763903	XAUUSD	M5	4594.30000	4593.39000	4596.16000	4590.68000	641
1787764203	XAUUSD	M5	4594.80000	4594.30000	4595.34000	4593.30000	539
1787764503	XAUUSD	M5	4596.02000	4594.81000	4596.02000	4593.58000	568
1787764803	XAUUSD	M5	4596.58000	4596.04000	4598.95000	4595.43000	647
1787765103	XAUUSD	M5	4597.80000	4596.61000	4598.33000	4594.27000	629
1787765403	XAUUSD	M5	4600.95000	4597.78000	4602.29000	4596.86000	631
1787765703	XAUUSD	M5	4596.65000	4601.03000	4601.39000	4596.02000	508
1787766003	XAUUSD	M5	4597.17000	4596.66000	4599.27000	4595.77000	542
1787766303	XAUUSD	M5	4598.27000	4597.17000	4598.83000	4596.27000	474
1787766603	XAUUSD	M5	4597.43000	4598.27000	4599.30000	4597.23000	446
1787766903	XAUUSD	M5	4597.76000	4597.43000	4597.76000	4594.29000	547
1787767203	XAUUSD	M5	4602.79000	4597.75000	4603.34000	4596.65000	595
1787767503	XAUUSD	M5	4602.15000	4602.87000	4604.50000	4600.54000	543
1787767803	XAUUSD	M5	4600.16000	4602.19000	4603.64000	4599.87000	431
1787768103	XAUUSD	M5	4595.80000	4600.17000	4600.46000	4594.98000	562
1787768403	XAUUSD	M5	4593.93000	4595.80000	4595.93000	4592.81000	580
1787768703	XAUUSD	M5	4594.83000	4593.95000	4595.38000	4593.05000	589
1787769003	XAUUSD	M5	4593.57000	4594.82000	4595.80000	4593.44000	552
1787769303	XAUUSD	M5	4594.36000	4593.56000	4596.58000	4592.54000	453
1787769603	XAUUSD	M5	4596.77000	4594.36000	4597.39000	4593.89000	438
1787769903	XAUUSD	M5	4596.94000	4596.54000	4597.76000	4595.94000	461
1787770203	XAUUSD	M5	4596.45000	4596.90000	4597.76000	4596.18000	431
1787770503	XAUUSD	M5	4593.84000	4596.30000	4596.30000	4593.40000	516
1787770803	XAUUSD	M5	4592.18000	4593.82000	4595.01000	4591.21000	592
1787771103	XAUUSD	M5	4592.99000	4592.18000	4593.50000	4591.07000	545
1787771403	XAUUSD	M5	4594.47000	4592.98000	4595.67000	4592.98000	553
1787771703	XAUUSD	M5	4591.87000	4594.47000	4595.64000	4591.68000	484
1787772003	XAUUSD	M5	4594.46000	4591.87000	4594.49000	4591.36000	449
1787772303	XAUUSD	M5	4598.53000	4594.46000	4599.09000	4594.41000	546
1787772603	XAUUSD	M5	4597.54000	4598.62000	4601.68000	4596.82000	498
1787772903	XAUUSD	M5	4596.81000	4597.51000	4598.35000	4596.45000	487
1787773203	XAUUSD	M5	4595.77000	4596.81000	4597.00000	4594.38000	413
1787773503	XAUUSD	M5	4595.20000	4595.74000	4596.53000	4595.00000	454
1787773803	XAUUSD	M5	4593.74000	4595.19000	4595.51000	4592.52000	549
1787774103	XAUUSD	M5	4594.30000	4593.79000	4594.93000	4592.55000	696
1787774403	XAUUSD	M5	4594.14000	4594.28000	4594.95000	4592.87000	449
1787774703	XAUUSD	M5	4594.31000	4594.14000	4596.63000	4593.99000	346
1787775003	XAUUSD	M5	4591.59000	4594.31000	4594.91000	4591.59000	304
1787775303	XAUUSD	M5	4589.49000	4591.60000	4591.83000	4589.12000	400
1787775603	XAUUSD	M5	4589.64000	4589.43000	4589.64000	4584.20000	675
1787775903	XAUUSD	M5	4591.26000	4589.64000	4591.91000	4589.27000	399
1787776203	XAUUSD	M5	4591.69000	4591.32000	4591.96000	4590.30000	291
1787776503	XAUUSD	M5	4593.43000	4591.69000	4593.44000	4591.69000	369
1787776803	XAUUSD	M5	4591.94000	4593.00000	4593.01000	4591.25000	312
1787777103	XAUUSD	M5	4593.29000	4591.62000	4593.46000	4591.40000	290
1787777403	XAUUSD	M5	4592.84000	4593.22000	4593.83000	4592.20000	309
1787777703	XAUUSD	M5	4594.62000	4592.84000	4594.62000	4592.81000	265
1787781603	XAUUSD	M5	4603.17000	4596.47000	4607.02000	4596.32000	501
1787781903	XAUUSD	M5	4604.00000	4603.16000	4604.86000	4603.02000	259
1787782203	XAUUSD	M5	4602.44000	4604.04000	4605.07000	4601.75000	344
1787782503	XAUUSD	M5	4610.65000	4602.46000	4612.25000	4602.32000	505
1787782803	XAUUSD	M5	4606.75000	4610.58000	4613.32000	4606.17000	460
1787783103	XAUUSD	M5	4611.24000	4606.87000	4611.26000	4605.60000	402
1787783403	XAUUSD	M5	4609.61000	4610.86000	4611.54000	4609.61000	396
1787783703	XAUUSD	M5	4610.08000	4609.61000	4611.22000	4608.88000	428
1787784003	XAUUSD	M5	4610.94000	4610.08000	4611.59000	4608.89000	403
1787784303	XAUUSD	M5	4609.00000	4610.94000	4612.01000	4607.83000	357
1787784603	XAUUSD	M5	4607.45000	4609.00000	4609.40000	4607.07000	326
1787784903	XAUUSD	M5	4609.43000	4607.45000	4609.68000	4606.89000	335
1787785203	XAUUSD	M5	4608.36000	4609.40000	4611.96000	4607.04000	446
1787785503	XAUUSD	M5	4611.01000	4608.36000	4612.18000	4608.15000	381
1787785803	XAUUSD	M5	4615.53000	4611.62000	4615.79000	4611.36000	337
1787786103	XAUUSD	M5	4620.77000	4615.41000	4620.79000	4614.41000	417
1787786403	XAUUSD	M5	4621.40000	4620.77000	4622.25000	4620.56000	389
1787786703	XAUUSD	M5	4620.18000	4621.40000	4622.33000	4619.74000	370
1787787003	XAUUSD	M5	4620.94000	4620.15000	4621.00000	4618.32000	363
1787787303	XAUUSD	M5	4624.92000	4620.99000	4624.93000	4619.13000	328
1787787603	XAUUSD	M5	4622.68000	4624.56000	4624.77000	4622.35000	286
1787787903	XAUUSD	M5	4623.45000	4622.68000	4624.94000	4620.97000	506
1787788203	XAUUSD	M5	4621.33000	4623.45000	4624.66000	4620.93000	386
1787788503	XAUUSD	M5	4623.61000	4621.28000	4624.15000	4620.87000	459
1787788803	XAUUSD	M5	4624.35000	4624.00000	4626.98000	4622.64000	639
1787789103	XAUUSD	M5	4618.89000	4624.34000	4624.34000	4618.11000	614
1787789403	XAUUSD	M5	4618.01000	4618.78000	4619.34000	4616.34000	553
1787789703	XAUUSD	M5	4619.33000	4618.01000	4619.55000	4613.31000	584
1787790003	XAUUSD	M5	4620.09000	4619.34000	4621.15000	4618.44000	533
1787790303	XAUUSD	M5	4619.01000	4620.09000	4621.36000	4617.27000	505
1787790603	XAUUSD	M5	4613.22000	4619.01000	4619.01000	4612.98000	503
1787790903	XAUUSD	M5	4612.63000	4613.22000	4615.20000	4610.17000	568
1787791203	XAUUSD	M5	4606.09000	4612.63000	4613.46000	4605.37000	582
1787791503	XAUUSD	M5	4609.51000	4606.21000	4610.99000	4606.07000	597
1787791803	XAUUSD	M5	4602.73000	4609.55000	4609.71000	4600.62000	633
1787792103	XAUUSD	M5	4605.26000	4602.68000	4605.47000	4602.04000	704
1787792403	XAUUSD	M5	4614.26000	4605.18000	4615.06000	4602.68000	894
1787792703	XAUUSD	M5	4616.34000	4614.38000	4619.62000	4612.20000	855
1787793003	XAUUSD	M5	4624.58000	4616.34000	4624.83000	4616.34000	794
1787793303	XAUUSD	M5	4621.92000	4624.64000	4624.75000	4617.02000	761
1787793603	XAUUSD	M5	4624.89000	4621.98000	4624.96000	4618.64000	688
1787793903	XAUUSD	M5	4618.50000	4624.79000	4624.95000	4618.41000	642
1787794203	XAUUSD	M5	4621.57000	4618.53000	4622.56000	4618.09000	708
1787794503	XAUUSD	M5	4628.29000	4621.56000	4629.99000	4619.87000	751
1787794803	XAUUSD	M5	4623.88000	4628.29000	4631.30000	4621.93000	790
1787795103	XAUUSD	M5	4629.68000	4623.90000	4631.27000	4623.67000	766
1787795403	XAUUSD	M5	4634.75000	4629.73000	4635.40000	4629.01000	670
1787795703	XAUUSD	M5	4640.03000	4634.79000	4640.92000	4634.47000	651
1787796003	XAUUSD	M5	4638.67000	4640.41000	4642.96000	4638.05000	643
1787796303	XAUUSD	M5	4642.16000	4638.73000	4642.36000	4638.13000	599
1787796603	XAUUSD	M5	4640.49000	4642.12000	4642.12000	4638.77000	613
1787796903	XAUUSD	M5	4638.77000	4640.40000	4640.53000	4637.77000	492
1787797203	XAUUSD	M5	4636.94000	4638.77000	4640.42000	4636.76000	491
1787797503	XAUUSD	M5	4632.97000	4636.94000	4637.52000	4632.75000	565
1787797803	XAUUSD	M5	4629.45000	4632.96000	4633.66000	4628.48000	701
1787798103	XAUUSD	M5	4628.20000	4629.46000	4630.66000	4624.70000	697
1787798403	XAUUSD	M5	4627.41000	4628.21000	4628.64000	4623.67000	660
1787798703	XAUUSD	M5	4629.29000	4627.42000	4630.51000	4624.34000	608
1787799003	XAUUSD	M5	4629.28000	4629.29000	4631.47000	4627.96000	555
1787799303	XAUUSD	M5	4629.73000	4629.24000	4631.18000	4628.52000	584
