Non_B_timestamp	Non_B_symbol	Non_B_timeframe	Non_B_close	Non_B_Base_FL	Non_B_UOEDT	Non_B_LOEDT	Non_B_horiz_high_map	Non_B_horiz_low_map	Non_B_ssa	Non_B_ema_ssa	Non_B_crossing
1785832202	XAUUSD	M15	4059.51						4059.88773500	4061.62497320	0
1785833102	XAUUSD	M15	4055.00						4056.67972709	4059.15235014	0
1785834002	XAUUSD	M15	4050.73						4053.42460357	4056.28847686	0
1785834902	XAUUSD	M15	4050.37						4050.65567734	4053.47207710	0
1785835802	XAUUSD	M15	4050.31						4048.75958831	4051.11583270	0
1785836702	XAUUSD	M15	4049.85						4047.98730443	4049.55156857	0
1785837602	XAUUSD	M15	4049.04						4048.46083774	4049.00620315	0
1785838502	XAUUSD	M15	4048.99					4045.53000	4050.11097329	4049.55858822	1
1785839402	XAUUSD	M15	4052.71						4052.72887809	4051.14373315	0
1785840302	XAUUSD	M15	4053.87						4055.88235946	4053.51304631	0
1785841202	XAUUSD	M15	4056.59						4059.19972637	4056.35638634	0
1785842102	XAUUSD	M15	4060.74						4062.34484632	4059.35061633	0
1785843002	XAUUSD	M15	4069.50						4065.03126516	4062.19094074	0
1785843902	XAUUSD	M15	4074.91						4067.01384489	4064.60239282	0
1785844802	XAUUSD	M15	4062.16						4068.33747485	4066.46993383	0
1785845702	XAUUSD	M15	4068.07						4069.65916009	4068.06454696	0
1785846602	XAUUSD	M15	4077.98						4071.16718046	4069.61586371	0
1785847502	XAUUSD	M15	4070.93						4072.86488825	4071.24037598	0
1785848402	XAUUSD	M15	4063.98						4075.04148789	4073.14093194	0
1785849302	XAUUSD	M15	4078.56						4077.78609555	4075.46351374	0
1785850202	XAUUSD	M15	4083.54						4080.45458370	4077.95904872	0
1785851102	XAUUSD	M15	4084.29						4082.58937777	4080.27421325	0
1785852002	XAUUSD	M15	4090.14						4083.93351003	4082.10386164	0
1785852902	XAUUSD	M15	4083.91						4084.26355812	4083.18370988	0
1785853802	XAUUSD	M15	4079.78						4083.90210727	4083.54290858	0
1785854702	XAUUSD	M15	4083.48						4083.28059872	4083.41175365	1
1785855602	XAUUSD	M15	4083.99						4082.69533593	4083.05354479	0
1785856502	XAUUSD	M15	4078.40						4082.49782531	4082.77568505	0
1785857402	XAUUSD	M15	4083.88						4083.09447035	4082.93507770	1
1785858302	XAUUSD	M15	4087.18						4084.44680279	4083.69094024	0
1785859202	XAUUSD	M15	4085.19						4086.39783598	4085.04438811	0
1785860102	XAUUSD	M15	4087.59						4088.79043819	4086.91741315	0
1785861002	XAUUSD	M15	4089.04						4091.22716395	4089.07228855	0
1785861902	XAUUSD	M15	4093.40						4093.27710730	4091.17469793	0
1785862802	XAUUSD	M15	4099.96				4106.38000		4094.46458604	4092.81964198	0
1785863702	XAUUSD	M15	4094.81						4094.36450000	4093.59207099	0
1785864602	XAUUSD	M15	4095.48						4093.05865898	4093.32536498	1
1785865502	XAUUSD	M15	4086.21						4090.71174540	4092.01855519	0
1785866402	XAUUSD	M15	4088.77						4087.88524885	4089.95190202	0
1785867302	XAUUSD	M15	4084.73						4084.85205405	4087.40197803	0
1785868202	XAUUSD	M15	4076.63						4082.10030578	4084.75114191	0
1785869102	XAUUSD	M15	4079.92						4080.11062340	4082.43088265	0
1785870002	XAUUSD	M15	4081.67						4078.91512324	4080.67300295	0
1785870902	XAUUSD	M15	4080.30						4078.38988001	4079.53144148	0
1785871802	XAUUSD	M15	4081.45						4078.37714087	4078.95429117	0
1785872702	XAUUSD	M15	4078.51						4078.61525658	4078.78477387	0
1785873602	XAUUSD	M15	4079.11						4078.93643866	4078.86060627	1
1785874502	XAUUSD	M15	4075.41						4079.12863946	4078.99462286	0
1785875402	XAUUSD	M15	4077.54						4079.17811258	4079.08636772	0
1785876302	XAUUSD	M15	4077.40						4078.97140363	4079.02888567	1
1785880802	XAUUSD	M15	4077.04						4078.45553862	4078.74221215	0
1785881702	XAUUSD	M15	4079.80						4077.62023652	4078.18122434	0
1785882602	XAUUSD	M15	4084.00						4076.46400278	4077.32261356	0
1785883502	XAUUSD	M15	4075.79						4074.99322390	4076.15791873	0
1785884402	XAUUSD	M15	4073.63						4073.64636367	4074.90214120	0
1785885302	XAUUSD	M15	4067.22					4065.50000	4072.67280065	4073.78747093	0
1785886202	XAUUSD	M15	4069.38						4072.36446135	4073.07596614	0
1785887102	XAUUSD	M15	4072.51						4072.74007873	4072.90802243	0
1785888002	XAUUSD	M15	4071.85						4073.72642727	4073.31722485	1
1785888902	XAUUSD	M15	4078.61						4075.30847953	4074.31285219	0
1785889802	XAUUSD	M15	4078.24						4077.33737588	4075.82511403	0
1785890702	XAUUSD	M15	4082.43						4079.97448943	4077.89980173	0
1785891602	XAUUSD	M15	4085.83						4083.32858236	4080.61419204	0
1785892502	XAUUSD	M15	4084.65						4087.55464146	4084.08441675	0
1785893402	XAUUSD	M15	4093.01						4092.87826270	4088.48133973	0
1785894302	XAUUSD	M15	4101.58						4099.11179034	4093.79656503	0
1785895202	XAUUSD	M15	4099.78						4105.92722045	4099.86189274	0
1785896102	XAUUSD	M15	4103.59						4113.07781503	4106.46985389	0
1785897002	XAUUSD	M15	4128.35						4120.06013390	4113.26499389	0
1785897902	XAUUSD	M15	4129.15						4125.79030632	4119.52765011	0
1785898802	XAUUSD	M15	4135.89						4129.94079677	4124.73422344	0
1785899702	XAUUSD	M15	4130.40						4132.31576969	4128.52499656	0
1785900602	XAUUSD	M15	4128.71						4133.29056089	4130.90777873	0
1785901502	XAUUSD	M15	4128.31						4133.39238464	4132.15008169	0
1785902402	XAUUSD	M15	4138.61						4133.29173792	4132.72090980	0
1785903302	XAUUSD	M15	4138.59						4133.42911215	4133.07501098	0
1785904202	XAUUSD	M15	4134.63						4134.48713086	4133.78107092	0
1785905102	XAUUSD	M15	4135.53						4137.06382217	4135.42244655	0
1785906002	XAUUSD	M15	4137.30						4141.34957987	4138.38601321	0
1785906902	XAUUSD	M15	4139.62						4147.17757805	4142.78179563	0
1785907802	XAUUSD	M15	4156.55						4154.03000495	4148.40590029	0
1785908702	XAUUSD	M15	4161.50						4160.75399474	4154.57994751	0
1785909602	XAUUSD	M15	4173.24						4166.48220910	4160.53107831	0
1785910502	XAUUSD	M15	4168.89						4170.39812084	4165.46459957	0
1785911402	XAUUSD	M15	4175.64						4172.45693203	4168.96076580	0
1785912302	XAUUSD	M15	4177.57						4172.65459849	4170.80768215	0
1785913202	XAUUSD	M15	4166.19						4171.45468476	4171.13118345	0
1785914102	XAUUSD	M15	4164.33						4169.78523738	4170.45821042	1
1785915002	XAUUSD	M15	4166.64						4168.24178141	4169.34999591	0
1785915902	XAUUSD	M15	4170.82						4167.04107591	4168.19553591	0
1785916802	XAUUSD	M15	4165.55						4166.08191080	4167.13872335	0
1785917702	XAUUSD	M15	4164.57						4165.29051928	4166.21462131	0
1785918602	XAUUSD	M15	4166.17						4164.37979183	4165.29720657	0
1785919502	XAUUSD	M15	4160.53						4162.95844893	4164.12782775	0
1785920402	XAUUSD	M15	4162.90						4160.99027532	4162.55905154	0
1785921302	XAUUSD	M15	4157.65						4158.49904304	4160.52904729	0
1785922202	XAUUSD	M15	4158.15						4156.01991639	4158.27448184	0
1785923102	XAUUSD	M15	4157.93						4154.17741992	4156.22595088	0
1785924002	XAUUSD	M15	4151.09						4153.66077253	4154.94336170	0
1785924902	XAUUSD	M15	4156.88					4150.21000	4155.15609879	4155.04973025	1
1785925802	XAUUSD	M15	4155.11						4158.77182011	4156.91077518	0
1785926702	XAUUSD	M15	4161.52						4164.39958933	4160.65518226	0
1785927602	XAUUSD	M15	4170.88						4171.33506141	4165.99512183	0
1785928502	XAUUSD	M15	4175.98						4178.54180051	4172.26846117	0
1785929402	XAUUSD	M15	4184.96						4185.01420646	4178.64133382	0
1785930302	XAUUSD	M15	4188.79						4189.81676156	4184.22904769	0
1785931202	XAUUSD	M15	4197.54						4192.57787567	4188.40346168	0
1785932102	XAUUSD	M15	4205.27						4193.33156817	4190.86751492	0
1785933002	XAUUSD	M15	4194.78						4192.68593947	4191.77672720	0
1785933902	XAUUSD	M15	4183.90						4192.09758842	4191.93715781	0
1785934802	XAUUSD	M15	4187.86						4193.12038756	4192.52877268	0
1785935702	XAUUSD	M15	4197.09						4196.61577966	4194.57227617	0
1785936602	XAUUSD	M15	4197.54						4202.82787741	4198.70007679	0
1785937502	XAUUSD	M15	4206.10						4211.62472259	4205.16239969	0
1785938402	XAUUSD	M15	4229.62						4222.12367098	4213.64303533	0
1785939302	XAUUSD	M15	4237.05						4232.64246037	4223.14274785	0
1785940202	XAUUSD	M15	4243.19						4241.83734605	4232.49004695	0
1785941102	XAUUSD	M15	4244.28						4248.62750759	4240.55877727	0
1785942002	XAUUSD	M15	4257.95						4252.45478089	4246.50677908	0
1785942902	XAUUSD	M15	4257.34						4252.93981121	4249.72329514	0
1785943802	XAUUSD	M15	4255.90						4250.66628193	4250.19478854	0
1785944702	XAUUSD	M15	4232.87						4246.69938440	4248.44708647	1
1785945602	XAUUSD	M15	4234.33						4242.79459731	4245.62084189	0
1785946502	XAUUSD	M15	4241.45						4239.90637636	4242.76360912	0
1785947402	XAUUSD	M15	4244.60						4238.53562477	4240.64961695	0
1785948302	XAUUSD	M15	4242.39						4238.91904835	4239.78433265	0
1785949202	XAUUSD	M15	4242.06						4241.05960617	4240.42196941	1
1785950102	XAUUSD	M15	4244.70						4244.54216710	4242.48206826	0
1785951002	XAUUSD	M15	4248.16						4248.70671464	4245.59439145	0
1785951902	XAUUSD	M15	4250.27						4252.83174489	4249.21306817	0
1785952802	XAUUSD	M15	4253.11						4256.32028206	4252.76667511	0
1785953702	XAUUSD	M15	4262.90						4258.74769858	4255.75718685	0
1785954602	XAUUSD	M15	4259.34						4259.70760805	4257.73239745	0
1785955502	XAUUSD	M15	4260.96						4259.33473341	4258.53356543	0
1785956402	XAUUSD	M15	4258.10						4257.80691473	4258.17024008	1
1785957302	XAUUSD	M15	4252.87						4255.48756317	4256.82890162	0
1785958202	XAUUSD	M15	4253.18						4252.82076854	4254.82483508	0
1785959102	XAUUSD	M15	4247.64						4250.08204409	4252.45343958	0
1785960002	XAUUSD	M15	4249.10						4247.67140642	4250.06242300	0
1785960902	XAUUSD	M15	4246.17						4245.78658202	4247.92450251	0
1785961802	XAUUSD	M15	4245.42						4244.71614622	4246.32032437	0
1785962702	XAUUSD	M15	4247.08						4244.64414699	4245.48223568	0
1785967202	XAUUSD	M15	4247.51						4245.64472908	4245.56348238	1
1785968102	XAUUSD	M15	4248.09						4247.75478527	4246.65913382	0
1785969002	XAUUSD	M15	4248.27						4250.93278118	4248.79595750	0
1785969902	XAUUSD	M15	4250.04						4255.04508410	4251.92052080	0
1785970802	XAUUSD	M15	4256.27						4259.84990029	4255.88521054	0
1785971702	XAUUSD	M15	4263.50						4264.92424568	4260.40472811	0
1785972602	XAUUSD	M15	4280.78						4269.82127091	4265.11299951	0
1785973502	XAUUSD	M15	4278.28						4273.87820005	4269.49559978	0
1785974402	XAUUSD	M15	4270.42						4277.15417144	4273.32488561	0
1785975302	XAUUSD	M15	4274.07						4280.00845754	4276.66667157	0
1785976202	XAUUSD	M15	4286.41						4282.56401754	4279.61534456	0
1785977102	XAUUSD	M15	4294.87						4284.64632130	4282.13083293	0
1785978002	XAUUSD	M15	4284.55						4286.14842206	4284.13962749	0
1785978902	XAUUSD	M15	4276.24						4287.38431895	4285.76197322	0
1785979802	XAUUSD	M15	4287.29						4288.50636733	4287.13417028	0
1785980702	XAUUSD	M15	4286.70						4289.03086079	4288.08251554	0
1785981602	XAUUSD	M15	4295.05				4303.98000		4288.69779834	4288.39015694	0
1785982502	XAUUSD	M15	4292.21						4287.07698598	4287.73357146	1
1785983402	XAUUSD	M15	4285.88						4284.13231951	4285.93294549	0
1785984302	XAUUSD	M15	4278.62						4280.10173365	4283.01733957	0
1785985202	XAUUSD	M15	4274.16						4275.39924637	4279.20829297	0
1785986102	XAUUSD	M15	4266.16						4270.51651364	4274.86240331	0
1785987002	XAUUSD	M15	4262.97						4266.05182395	4270.45711363	0
1785987902	XAUUSD	M15	4265.64						4262.44719761	4266.45215562	0
1785988802	XAUUSD	M15	4263.27						4259.87588577	4263.16402070	0
1785989702	XAUUSD	M15	4255.27						4258.46316984	4260.81359527	0
1785990602	XAUUSD	M15	4259.16						4258.29211202	4259.55285364	0
1785991502	XAUUSD	M15	4262.20						4258.95796673	4259.25541018	0
1785992402	XAUUSD	M15	4259.46						4259.95169727	4259.60355373	1
1785993302	XAUUSD	M15	4253.92						4260.90762562	4260.25558967	0
1785994202	XAUUSD	M15	4263.77					4247.39000	4261.64353598	4260.94956283	0
1785995102	XAUUSD	M15	4267.10						4261.69933789	4261.32445036	0
1785996002	XAUUSD	M15	4260.56						4260.94394898	4261.13419967	1
1785996902	XAUUSD	M15	4257.65						4259.71189514	4260.42304741	0
1785997802	XAUUSD	M15	4256.44						4258.47215420	4259.44760080	0
1785998702	XAUUSD	M15	4256.06						4257.69522700	4258.57141390	0
1785999602	XAUUSD	M15	4263.15						4257.77499226	4258.17320308	0
1786000502	XAUUSD	M15	4261.96						4258.73454103	4258.45387206	1
1786001402	XAUUSD	M15	4255.05						4260.70129587	4259.57758396	0
1786002302	XAUUSD	M15	4262.68						4263.77842641	4261.67800519	0
1786003202	XAUUSD	M15	4268.90						4267.45288272	4264.56544395	0
1786004102	XAUUSD	M15	4267.79						4271.08159636	4267.82352016	0
1786005002	XAUUSD	M15	4273.12						4274.23958066	4271.03155041	0
1786005902	XAUUSD	M15	4278.20						4276.43905674	4273.73530358	0
1786006802	XAUUSD	M15	4279.80						4277.38032728	4275.55781543	0
1786007702	XAUUSD	M15	4283.48				4284.73000		4277.03474313	4276.29627928	0
1786008602	XAUUSD	M15	4271.95						4275.55684612	4275.92656270	1
1786009502	XAUUSD	M15	4273.00						4273.63507297	4274.78081784	0
1786010402	XAUUSD	M15	4270.03						4271.65522389	4273.21802086	0
1786011302	XAUUSD	M15	4269.22						4269.98836632	4271.60319359	0
1786012202	XAUUSD	M15	4265.60						4268.73809661	4270.17064510	0
1786013102	XAUUSD	M15	4270.80						4267.86727800	4269.01896155	0
1786014002	XAUUSD	M15	4269.01						4266.94964909	4267.98430532	0
1786014902	XAUUSD	M15	4264.17						4265.69018375	4266.83724454	0
1786015802	XAUUSD	M15	4260.59						4263.92453631	4265.38089042	0
1786016702	XAUUSD	M15	4263.29						4261.63883701	4263.50986372	0
1786017602	XAUUSD	M15	4256.28						4258.93247662	4261.22117017	0
1786018502	XAUUSD	M15	4261.40						4256.33952081	4258.78034549	0
1786019402	XAUUSD	M15	4266.96						4254.19349619	4256.48692084	0
1786020302	XAUUSD	M15	4250.30						4252.91074524	4254.69883304	0
1786021202	XAUUSD	M15	4238.36						4253.37439969	4254.03661636	0
1786022102	XAUUSD	M15	4247.57						4255.98531252	4255.01096444	1
1786023002	XAUUSD	M15	4270.24						4260.11943799	4257.56520122	0
1786023902	XAUUSD	M15	4266.96						4264.45839899	4261.01180011	0
1786024802	XAUUSD	M15	4268.20						4268.16650419	4264.58915215	0
1786025702	XAUUSD	M15	4265.51						4270.33016564	4267.45965889	0
1786026602	XAUUSD	M15	4273.47						4270.33066621	4268.89516255	0
1786027502	XAUUSD	M15	4272.95						4267.62288718	4268.25902487	1
1786028402	XAUUSD	M15	4263.74						4262.39131045	4265.32516766	0
1786029302	XAUUSD	M15	4254.77						4255.51208610	4260.41862688	0
1786030202	XAUUSD	M15	4251.68						4248.11712404	4254.26787546	0
1786031102	XAUUSD	M15	4233.74						4241.28859511	4247.77823529	0
1786032002	XAUUSD	M15	4232.81						4236.33295409	4242.05559469	0
1786032902	XAUUSD	M15	4230.21					4223.46000	4233.74904987	4237.90232228	0
1786033802	XAUUSD	M15	4233.46						4233.59578399	4235.74905314	0
1786034702	XAUUSD	M15	4241.36						4235.34258387	4235.54581850	0
1786035602	XAUUSD	M15	4240.93						4238.10078950	4236.82330400	1
1786036502	XAUUSD	M15	4241.76						4241.14753286	4238.98541843	0
1786037402	XAUUSD	M15	4241.91						4243.83865721	4241.41203782	0
1786038302	XAUUSD	M15	4247.20						4245.75879260	4243.58541521	0
1786039202	XAUUSD	M15	4246.84						4246.60644814	4245.09593167	0
1786040102	XAUUSD	M15	4246.75						4246.48810695	4245.79201931	0
1786041002	XAUUSD	M15	4241.67						4245.62379082	4245.70790507	1
1786041902	XAUUSD	M15	4243.39						4244.43242621	4245.07016564	0
1786042802	XAUUSD	M15	4247.35						4243.13867459	4244.10442012	0
1786043702	XAUUSD	M15	4237.37						4241.84508628	4242.97475320	0
1786044602	XAUUSD	M15	4234.62						4240.91296347	4241.94385834	0
1786045502	XAUUSD	M15	4248.86						4240.44879427	4241.19632630	0
1786046402	XAUUSD	M15	4244.53						4240.02900449	4240.61266540	0
1786047302	XAUUSD	M15	4241.79						4239.72538164	4240.16902352	0
1786048202	XAUUSD	M15	4235.23						4239.66195319	4239.91548835	0
1786049102	XAUUSD	M15	4240.69						4240.05886734	4239.98717785	1
1786053602	XAUUSD	M15	4239.02						4240.75879890	4240.37298837	0
1786054502	XAUUSD	M15	4242.44						4241.69749198	4241.03524018	0
1786055402	XAUUSD	M15	4239.40						4242.68680946	4241.86102482	0
1786056302	XAUUSD	M15	4240.68						4243.67180622	4242.76641552	0
1786057202	XAUUSD	M15	4245.34						4244.49354854	4243.62998203	0
1786058102	XAUUSD	M15	4245.07						4244.87121275	4244.25059739	0
1786059002	XAUUSD	M15	4246.70						4244.74763608	4244.49911673	0
1786059902	XAUUSD	M15	4252.35						4244.17242257	4244.33576965	1
1786060802	XAUUSD	M15	4244.77						4243.21433190	4243.77505077	0
1786061702	XAUUSD	M15	4243.87						4242.36231545	4243.06868311	0
1786062602	XAUUSD	M15	4234.90						4241.98162208	4242.52515260	0
1786063502	XAUUSD	M15	4232.98					4229.90000	4242.53536837	4242.53026048	1
1786064402	XAUUSD	M15	4244.26						4244.17289193	4243.35157621	0
1786065302	XAUUSD	M15	4243.54						4246.47037834	4244.91097727	0
1786066202	XAUUSD	M15	4256.81						4249.21018187	4247.06057957	0
1786067102	XAUUSD	M15	4256.79						4251.78676435	4249.42367196	0
1786068002	XAUUSD	M15	4258.63						4253.98660123	4251.70513659	0
1786068902	XAUUSD	M15	4260.66						4255.63982940	4253.67248300	0
1786069802	XAUUSD	M15	4249.67						4256.71767811	4255.19508055	0
1786070702	XAUUSD	M15	4250.30						4257.64255917	4256.41881986	0
1786071602	XAUUSD	M15	4254.75						4258.53080265	4257.47481126	0
1786072502	XAUUSD	M15	4258.77						4259.38932090	4258.43206608	0
1786073402	XAUUSD	M15	4260.69						4260.20997358	4259.32101983	0
1786074302	XAUUSD	M15	4266.11						4261.03350361	4260.17726172	0
1786075202	XAUUSD	M15	4265.89						4261.86199374	4261.01962773	0
1786076102	XAUUSD	M15	4264.88						4262.87938653	4261.94950713	0
1786077002	XAUUSD	M15	4263.90						4264.26620746	4263.10785729	0
1786077902	XAUUSD	M15	4264.86						4266.21749629	4264.66267679	0
1786078802	XAUUSD	M15	4269.19						4268.80518743	4266.73393211	0
1786079702	XAUUSD	M15	4266.71						4271.81968150	4269.27680681	0
1786080602	XAUUSD	M15	4271.34						4275.27511860	4272.27596270	0
1786081502	XAUUSD	M15	4278.75						4278.96563885	4275.62080078	0
1786082402	XAUUSD	M15	4286.74						4282.50649455	4279.06364766	0
1786083302	XAUUSD	M15	4283.33						4285.52619296	4282.29492031	0
1786084202	XAUUSD	M15	4292.13						4288.02477875	4285.15984953	0
1786085102	XAUUSD	M15	4297.26						4289.76775957	4287.46380455	0
1786086002	XAUUSD	M15	4291.14						4290.69705279	4289.08042867	0
1786086902	XAUUSD	M15	4285.50						4291.23923334	4290.15983101	0
1786087802	XAUUSD	M15	4285.10						4291.90070173	4291.03026637	0
1786088702	XAUUSD	M15	4290.02						4293.05768016	4292.04397327	0
1786089602	XAUUSD	M15	4299.62						4294.90499064	4293.47448196	0
1786090502	XAUUSD	M15	4294.76						4297.40443942	4295.43946069	0
1786091402	XAUUSD	M15	4309.06						4300.72138781	4298.08042425	0
1786092302	XAUUSD	M15	4306.14						4304.28320334	4301.18181379	0
1786093202	XAUUSD	M15	4306.11						4307.89369998	4304.53775689	0
1786094102	XAUUSD	M15	4306.63						4311.17989050	4307.85882369	0
1786095002	XAUUSD	M15	4317.46						4313.82621869	4310.84252119	0
1786095902	XAUUSD	M15	4316.00						4315.34244032	4313.09248075	0
1786096802	XAUUSD	M15	4308.62						4315.79403641	4314.44325858	0
1786097702	XAUUSD	M15	4313.73						4315.67445540	4315.05885699	0
1786098602	XAUUSD	M15	4316.87						4315.28162339	4315.17024019	0
1786099502	XAUUSD	M15	4316.84						4315.06718875	4315.11871447	1
1786100402	XAUUSD	M15	4320.22						4315.56366993	4315.34119220	1
1786101302	XAUUSD	M15	4325.08						4317.13256409	4316.23687814	0
1786102202	XAUUSD	M15	4322.64						4319.92908197	4318.08298005	0
1786103102	XAUUSD	M15	4321.22						4324.08396606	4321.08347306	0
1786104002	XAUUSD	M15	4315.26						4329.47388217	4325.27867761	0
1786104902	XAUUSD	M15	4308.86						4335.85500678	4330.56684219	0
1786105802	XAUUSD	M15	4366.99						4342.76698371	4336.66691295	0
1786106702	XAUUSD	M15	4361.45				4371.77000		4348.00247977	4342.33469636	0
1786107602	XAUUSD	M15	4347.80						4351.25943170	4346.79706403	0
1786108502	XAUUSD	M15	4356.51						4352.77986241	4349.78846322	0
1786109402	XAUUSD	M15	4358.38						4352.54528727	4351.16687524	0
1786110302	XAUUSD	M15	4347.94						4350.97391214	4351.07039369	1
1786111202	XAUUSD	M15	4334.41						4348.97831047	4350.02435208	0
1786112102	XAUUSD	M15	4348.79						4347.46692553	4348.74563881	0
1786113002	XAUUSD	M15	4344.16						4346.39956657	4347.57260269	0
1786113902	XAUUSD	M15	4341.65						4345.99157761	4346.78209015	0
1786114802	XAUUSD	M15	4355.36						4346.17332894	4346.47770954	0
1786115702	XAUUSD	M15	4351.14						4346.27855636	4346.37813295	0
1786116602	XAUUSD	M15	4349.65						4346.06118928	4346.21966111	0
1786117502	XAUUSD	M15	4341.04						4345.22874461	4345.72420286	0
1786118402	XAUUSD	M15	4347.13						4343.87728687	4344.80074487	0
1786119302	XAUUSD	M15	4337.50						4341.84309047	4343.32191767	0
1786120202	XAUUSD	M15	4338.65						4339.56561987	4341.44376877	0
1786121102	XAUUSD	M15	4329.20						4337.31383751	4339.37880314	0
1786122002	XAUUSD	M15	4335.72						4335.63390042	4337.50635178	0
1786122902	XAUUSD	M15	4339.76						4334.55411250	4336.03023214	0
1786123802	XAUUSD	M15	4336.32						4334.09463050	4335.06243132	0
1786124702	XAUUSD	M15	4340.25						4334.40139937	4334.73191534	0
1786125602	XAUUSD	M15	4335.01						4335.30273745	4335.01732640	1
1786126502	XAUUSD	M15	4334.43						4336.79839329	4335.90785984	0
1786127402	XAUUSD	M15	4334.23						4338.69582588	4337.30184286	0
1786128302	XAUUSD	M15	4335.52						4340.71457230	4339.00820758	0
1786129202	XAUUSD	M15	4343.58						4342.52064127	4340.76442442	0
1786130102	XAUUSD	M15	4348.54						4343.70861847	4342.23652145	0
1786131002	XAUUSD	M15	4347.89						4344.09484187	4343.16568166	0
1786131902	XAUUSD	M15	4344.08						4343.80789635	4343.48678901	0
1786132802	XAUUSD	M15	4342.52						4343.18231192	4343.33455046	1
1786133702	XAUUSD	M15	4337.87						4342.41237018	4342.87346032	0
1786134602	XAUUSD	M15	4341.50						4341.86288476	4342.36817254	0
1786135502	XAUUSD	M15	4342.24						4341.65741397	4342.01279326	0
1786312802	XAUUSD	M15	4343.62				4350.37000		4341.83220408	4341.92249867	0
1786313702	XAUUSD	M15	4343.84						4342.29113073	4342.10681470	1
1786314602	XAUUSD	M15	4340.66						4342.92024487	4342.51352978	0
1786315502	XAUUSD	M15	4341.78						4343.64053294	4343.07703136	0
1786316402	XAUUSD	M15	4346.43						4344.14567941	4343.61135538	0
1786317302	XAUUSD	M15	4346.59						4344.04922307	4343.83028923	0
1786318202	XAUUSD	M15	4342.30						4343.13916473	4343.48472698	1
1786319102	XAUUSD	M15	4333.26						4341.39829431	4342.44151065	0
1786320002	XAUUSD	M15	4344.26						4339.04367205	4340.74259135	0
1786320902	XAUUSD	M15	4337.69						4335.87414661	4338.30836898	0
1786321802	XAUUSD	M15	4334.41						4332.29730697	4335.30283797	0
1786322702	XAUUSD	M15	4332.20						4328.68643348	4331.99463573	0
1786323602	XAUUSD	M15	4323.00						4325.42829040	4328.71146307	0
1786324502	XAUUSD	M15	4316.52						4323.02791525	4325.86968916	0
1786325402	XAUUSD	M15	4317.45					4313.29000	4321.77199958	4323.82084437	0
1786326302	XAUUSD	M15	4322.49						4321.53130234	4322.67607335	0
1786327202	XAUUSD	M15	4324.51						4321.94724193	4322.31165764	0
1786328102	XAUUSD	M15	4330.71						4322.71340222	4322.51252993	1
1786329002	XAUUSD	M15	4326.65						4323.44983385	4322.98118189	0
1786329902	XAUUSD	M15	4319.57						4324.16884154	4323.57501171	0
1786330802	XAUUSD	M15	4320.16						4325.05123464	4324.31312318	0
1786331702	XAUUSD	M15	4327.41						4326.13977635	4325.22644976	0
1786332602	XAUUSD	M15	4325.19						4327.30063193	4326.26354085	0
1786333502	XAUUSD	M15	4326.83						4328.63122522	4327.44738304	0
1786334402	XAUUSD	M15	4332.56						4330.11065843	4328.77902073	0
1786335302	XAUUSD	M15	4334.68						4331.63213236	4330.20557655	0
1786336202	XAUUSD	M15	4332.16						4333.22991158	4331.71774406	0
1786337102	XAUUSD	M15	4339.50						4335.07988243	4333.39881324	0
1786338002	XAUUSD	M15	4335.05						4337.10592301	4335.25236813	0
1786338902	XAUUSD	M15	4333.84						4339.48581005	4337.36908909	0
1786339802	XAUUSD	M15	4343.47						4342.25998174	4339.81453541	0
1786340702	XAUUSD	M15	4347.62						4345.12143962	4342.46798752	0
1786341602	XAUUSD	M15	4347.26						4347.89129062	4345.17963907	0
1786342502	XAUUSD	M15	4348.36						4350.51502373	4347.84733140	0
1786343402	XAUUSD	M15	4355.16						4352.89066646	4350.36899893	0
1786344302	XAUUSD	M15	4358.05						4354.70041549	4352.53470721	0
1786345202	XAUUSD	M15	4351.17						4355.77254493	4354.15362607	0
1786346102	XAUUSD	M15	4355.00						4356.28261086	4355.21811847	0
1786347002	XAUUSD	M15	4359.33						4356.18976677	4355.70394262	0
1786347902	XAUUSD	M15	4355.40				4361.96000		4355.41750459	4355.56072361	1
1786348802	XAUUSD	M15	4354.36						4354.16945645	4354.86509003	0
1786349702	XAUUSD	M15	4355.58						4352.58946657	4353.72727830	0
1786350602	XAUUSD	M15	4346.23						4350.74667199	4352.23697514	0
1786351502	XAUUSD	M15	4346.73						4348.99088873	4350.61393194	0
1786352402	XAUUSD	M15	4349.60						4347.36075818	4348.98734506	0
1786353302	XAUUSD	M15	4347.11						4345.77624685	4347.38179595	0
1786354202	XAUUSD	M15	4344.18						4344.21648992	4345.79914293	0
1786355102	XAUUSD	M15	4341.23						4342.68015490	4344.23964892	0
1786356002	XAUUSD	M15	4340.69						4341.16815930	4342.70390411	0
1786356902	XAUUSD	M15	4343.71						4339.68200663	4341.19295537	0
1786357802	XAUUSD	M15	4337.93						4338.17264930	4339.68280233	0
1786358702	XAUUSD	M15	4335.70						4336.81897620	4338.25088926	0
1786359602	XAUUSD	M15	4331.64						4335.68445545	4336.96767235	0
1786360502	XAUUSD	M15	4335.32						4334.84042931	4335.90405083	0
1786361402	XAUUSD	M15	4337.54						4334.13777616	4335.02091350	0
1786362302	XAUUSD	M15	4335.05						4333.42860257	4334.22475803	0
1786363202	XAUUSD	M15	4331.86						4332.69748178	4333.46111991	0
