Non_A_timestamp	Non_A_symbol	Non_A_timeframe	Non_A_close	Non_A_Base_FL	Non_A_UOEDT	Non_A_LOEDT	Non_A_horiz_high_map	Non_A_horiz_low_map	Non_A_ssa	Non_A_ema_ssa	Non_A_crossing
1788416402	XAUUSD	M5	4419.10						4423.45905835	4425.21800695	0
1788416702	XAUUSD	M5	4421.66					4418.82000	4422.50166411	4423.85983553	0
1788417002	XAUUSD	M5	4423.16						4422.21437693	4423.03710623	0
1788417302	XAUUSD	M5	4422.93						4422.47556379	4422.75633501	0
1788417602	XAUUSD	M5	4425.63						4423.11393216	4422.93513359	1
1788417902	XAUUSD	M5	4426.25						4423.88687151	4423.41100255	0
1788418202	XAUUSD	M5	4422.93						4424.62698558	4424.01899407	0
1788418502	XAUUSD	M5	4420.58						4425.30047780	4424.65973593	0
1788418802	XAUUSD	M5	4431.35						4425.88728411	4425.27351002	0
1788419102	XAUUSD	M5	4425.12						4426.09921003	4425.68636002	0
1788419402	XAUUSD	M5	4421.98						4426.14963731	4425.91799867	0
1788419702	XAUUSD	M5	4425.33						4426.21058646	4426.06429256	0
1788420002	XAUUSD	M5	4429.69						4426.29010645	4426.17719951	0
1788420302	XAUUSD	M5	4426.49						4426.36440290	4426.27080120	0
1788420602	XAUUSD	M5	4427.92						4426.58586366	4426.42833243	0
1788420902	XAUUSD	M5	4427.72						4426.99247653	4426.71040448	0
1788421202	XAUUSD	M5	4426.83						4427.65962383	4427.18501415	0
1788421502	XAUUSD	M5	4426.37						4428.64409154	4427.91455285	0
1788421802	XAUUSD	M5	4430.64						4429.95208422	4428.93331853	0
1788422102	XAUUSD	M5	4428.83						4431.42454433	4430.17893143	0
1788422402	XAUUSD	M5	4436.95						4433.00657075	4431.59275109	0
1788422702	XAUUSD	M5	4435.28				4443.70000		4434.37267868	4432.98271489	0
1788423002	XAUUSD	M5	4431.23	4516.76097	4531.27197	4492.21491			4435.47945042	4434.23108265	0
1788423302	XAUUSD	M5	4437.92	4516.54283	4531.05384	4491.99677			4436.37349792	4435.30229029	0
1788423602	XAUUSD	M5	4437.35	4516.32469	4530.83570	4491.77863			4436.87417042	4436.08823035	0
1788423902	XAUUSD	M5	4438.33	4516.10656	4530.61756	4491.56049			4437.02981083	4436.55902059	0
1788424202	XAUUSD	M5	4438.89	4515.88842	4530.39942	4491.34236			4436.90696424	4436.73299242	0
1788424502	XAUUSD	M5	4434.21	4515.67028	4530.18128	4491.12422			4436.61458206	4436.67378724	1
1788424802	XAUUSD	M5	4434.13	4515.45214	4529.96314	4490.90608			4436.38290703	4436.52834713	0
1788425102	XAUUSD	M5	4438.33	4515.23400	4529.74501	4490.68794			4436.30791754	4436.41813234	0
1788425402	XAUUSD	M5	4435.44	4515.01586	4529.52687	4490.46980			4436.31934004	4436.36873619	0
1788425702	XAUUSD	M5	4434.98	4514.79773	4529.30873	4490.25167			4436.48805721	4436.42839670	1
1788426002	XAUUSD	M5	4437.26	4514.57959	4529.09059	4490.03353			4436.74188785	4436.58514227	0
1788426302	XAUUSD	M5	4440.02	4514.36145	4528.87245	4489.81539			4436.91179644	4436.74846936	0
1788426602	XAUUSD	M5	4438.25	4514.14331	4528.65432	4489.59725			4436.81952245	4436.78399590	0
1788426902	XAUUSD	M5	4434.66	4513.92517	4528.43618	4489.37911			4436.43071372	4436.60735481	1
1788427202	XAUUSD	M5	4432.62	4513.70704	4528.21804	4489.16098			4435.80709366	4436.20722424	0
1788427502	XAUUSD	M5	4435.29	4513.48890	4527.99990	4488.94284			4435.00105003	4435.60413713	0
1788427802	XAUUSD	M5	4437.07	4513.27076	4527.78176	4488.72470			4433.95415180	4434.77914446	0
1788428102	XAUUSD	M5	4432.69	4513.05262	4527.56363	4488.50656			4432.62394184	4433.70154315	0
1788428402	XAUUSD	M5	4430.03	4512.83448	4527.34549	4488.28842			4431.17971565	4432.44062940	0
1788428702	XAUUSD	M5	4429.05	4512.61635	4527.12735	4488.07028			4429.74931868	4431.09497404	0
1788429002	XAUUSD	M5	4427.24	4512.39821	4526.90921	4487.85215			4428.37382483	4429.73439944	0
1788429302	XAUUSD	M5	4427.52	4512.18007	4526.69107	4487.63401			4427.07228616	4428.40334280	0
1788429602	XAUUSD	M5	4427.32	4511.96193	4526.47294	4487.41587			4425.82799278	4427.11566779	0
1788429902	XAUUSD	M5	4425.22	4511.74379	4526.25480	4487.19773			4424.61441480	4425.86504129	0
1788430202	XAUUSD	M5	4424.45	4511.52566	4526.03666	4486.97959			4423.52199171	4424.69351650	0
1788430502	XAUUSD	M5	4422.08	4511.30752	4525.81852	4486.76146			4422.67584671	4423.68468161	0
1788430802	XAUUSD	M5	4419.83	4511.08938	4525.60038	4486.54332		4419.20000	4422.21373761	4422.94920961	0
1788431102	XAUUSD	M5	4422.51	4510.87124	4525.38224	4486.32518			4422.23578777	4422.59249869	0
1788431402	XAUUSD	M5	4422.62	4510.65310	4525.16411	4486.10704			4422.69252280	4422.64251074	1
1788431702	XAUUSD	M5	4424.44	4510.43496	4524.94597	4485.88890			4423.53423193	4423.08837134	0
1788432002	XAUUSD	M5	4425.63	4510.21683	4524.72783	4485.67077			4424.63330435	4423.86083784	0
1788432302	XAUUSD	M5	4424.57	4509.99869	4524.50969	4485.45263			4425.85504450	4424.85794117	0
1788432602	XAUUSD	M5	4427.78	4509.78055	4524.29155	4485.23449			4427.10302304	4425.98048211	0
1788432902	XAUUSD	M5	4427.51	4509.56241	4524.07342	4485.01635			4428.19521314	4427.08784762	0
1788433202	XAUUSD	M5	4426.31	4509.34427	4523.85528	4484.79821			4429.11446197	4428.10115479	0
1788433502	XAUUSD	M5	4430.89	4509.12614	4523.63714	4484.58008			4429.94409214	4429.02262347	0
1788433802	XAUUSD	M5	4432.72	4508.90800	4523.41900	4484.36194			4430.70377679	4429.86320013	0
1788434102	XAUUSD	M5	4434.27	4508.68986	4523.20086	4484.14380			4431.52358827	4430.69339420	0
1788434402	XAUUSD	M5	4431.32	4508.47172	4522.98273	4483.92566			4432.53661347	4431.61500383	0
1788434702	XAUUSD	M5	4434.33	4508.25358	4522.76459	4483.70752			4433.90862799	4432.76181591	0
1788435002	XAUUSD	M5	4434.32	4508.03545	4522.54645	4483.48938			4435.55072999	4434.15627295	0
