Fractal_timestamp	Fractal_symbol	Fractal_timeframe	Fractal_close	Fractal_Best_FL	Fractal_UOEDT	Fractal_LOEDT
1788553802	XAUUSD	M5	4429.52	4438.33501	4457.91686	4405.56997
1788554102	XAUUSD	M5	4430.58	4438.12068	4457.70252	4405.35564
1788554402	XAUUSD	M5	4430.55	4437.90635	4457.48819	4405.14130
1788554702	XAUUSD	M5	4428.87	4437.69201	4457.27385	4404.92697
1788555002	XAUUSD	M5	4431.23	4437.47768	4457.05952	4404.71263
1788555302	XAUUSD	M5	4430.12	4437.26334	4456.84518	4404.49830
1788732002	XAUUSD	M5	4422.64	4437.04901	4456.63085	4404.28397
1788732302	XAUUSD	M5	4424.94	4436.83467	4456.41652	4404.06963
1788732602	XAUUSD	M5	4429.18	4436.62034	4456.20218	4403.85530
1788732902	XAUUSD	M5	4428.11	4436.40601	4455.98785	4403.64096
1788733202	XAUUSD	M5	4428.45	4436.19167	4455.77351	4403.42663
1788733502	XAUUSD	M5	4428.77	4435.97734	4455.55918	4403.21229
1788733802	XAUUSD	M5	4428.28	4435.76300	4455.34484	4402.99796
1788734102	XAUUSD	M5	4429.62	4435.54867	4455.13051	4402.78363
1788734402	XAUUSD	M5	4430.60	4435.33433	4454.91618	4402.56929
1788734702	XAUUSD	M5	4434.02	4435.12000	4454.70184	4402.35496
1788735002	XAUUSD	M5	4432.51	4434.90567	4454.48751	4402.14062
1788735302	XAUUSD	M5	4429.27	4434.69133	4454.27317	4401.92629
1788735602	XAUUSD	M5	4430.00	4434.47700	4454.05884	4401.71195
1788735902	XAUUSD	M5	4430.29	4434.26266	4453.84450	4401.49762
1788736202	XAUUSD	M5	4429.85	4434.04833	4453.63017	4401.28329
1788736502	XAUUSD	M5	4428.63	4433.83399	4453.41584	4401.06895
1788736802	XAUUSD	M5	4425.28	4433.61966	4453.20150	4400.85462
1788737102	XAUUSD	M5	4426.90	4433.40533	4452.98717	4400.64028
1788737402	XAUUSD	M5	4427.85	4433.19099	4452.77283	4400.42595
1788737702	XAUUSD	M5	4427.81	4432.97666	4452.55850	4400.21161
1788738002	XAUUSD	M5	4429.00	4432.76232	4452.34416	4399.99728
1788738302	XAUUSD	M5	4427.23	4432.54799	4452.12983	4399.78295
1788738602	XAUUSD	M5	4424.21	4432.33365	4451.91550	4399.56861
1788738902	XAUUSD	M5	4423.31	4432.11932	4451.70116	4399.35428
1788739202	XAUUSD	M5	4423.16	4431.90499	4451.48683	4399.13994
1788739502	XAUUSD	M5	4421.90	4431.69065	4451.27249	4398.92561
1788739802	XAUUSD	M5	4425.20	4431.47632	4451.05816	4398.71127
1788740102	XAUUSD	M5	4425.87	4431.26198	4450.84382	4398.49694
1788740402	XAUUSD	M5	4425.99	4431.04765	4450.62949	4398.28261
1788740702	XAUUSD	M5	4422.29	4430.83331	4450.41516	4398.06827
1788741002	XAUUSD	M5	4419.16	4430.61898	4450.20082	4397.85394
1788741302	XAUUSD	M5	4422.32	4430.40465	4449.98649	4397.63960
1788741602	XAUUSD	M5	4423.95	4430.19031	4449.77215	4397.42527
1788741902	XAUUSD	M5	4427.11	4429.97598	4449.55782	4397.21093
1788742202	XAUUSD	M5	4422.58	4429.76164	4449.34348	4396.99660
1788742502	XAUUSD	M5	4412.58	4429.54731	4449.12915	4396.78227
1788742802	XAUUSD	M5	4412.13	4429.33297	4448.91482	4396.56793
1788743102	XAUUSD	M5	4402.97	4429.11864	4448.70048	4396.35360
1788743402	XAUUSD	M5	4399.82	4428.90431	4448.48615	4396.13926
1788743702	XAUUSD	M5	4393.85	4428.68997	4448.27181	4395.92493
1788744002	XAUUSD	M5	4396.06	4428.47564	4448.05748	4395.71059
1788744302	XAUUSD	M5	4403.36	4428.26130	4447.84314	4395.49626
1788744602	XAUUSD	M5	4408.84	4428.04697	4447.62881	4395.28193
1788744902	XAUUSD	M5	4412.34	4427.83263	4447.41448	4395.06759
1788745202	XAUUSD	M5	4410.35	4427.61830	4447.20014	4394.85326
1788745502	XAUUSD	M5	4409.32	4427.40397	4446.98581	4394.63892
1788745802	XAUUSD	M5	4413.67	4427.18963	4446.77147	4394.42459
1788746102	XAUUSD	M5	4409.14	4426.97530	4446.55714	4394.21025
1788746402	XAUUSD	M5	4407.44	4426.76096	4446.34280	4393.99592
1788746702	XAUUSD	M5	4404.80	4426.54663	4446.12847	4393.78159
1788747002	XAUUSD	M5	4403.59	4426.33229	4445.91414	4393.56725
1788747302	XAUUSD	M5	4406.85	4426.11796	4445.69980	4393.35292
1788747602	XAUUSD	M5	4409.12	4425.90363	4445.48547	4393.13858
1788747902	XAUUSD	M5	4407.68	4425.68929	4445.27113	4392.92425
1788748202	XAUUSD	M5	4414.20	4425.47496	4445.05680	4392.70992
1788748502	XAUUSD	M5	4417.96	4425.26062	4444.84246	4392.49558
1788748802	XAUUSD	M5	4414.91	4425.04629	4444.62813	4392.28125
1788749102	XAUUSD	M5	4417.36	4424.83195	4444.41380	4392.06691
1788749402	XAUUSD	M5	4414.01	4424.61762	4444.19946	4391.85258
1788749702	XAUUSD	M5	4408.93	4424.40329	4443.98513	4391.63824
1788750002	XAUUSD	M5	4410.28	4424.18895	4443.77079	4391.42391
1788750302	XAUUSD	M5	4406.40	4423.97462	4443.55646	4391.20958
1788750602	XAUUSD	M5	4407.94	4423.76028	4443.34212	4390.99524
1788750902	XAUUSD	M5	4406.96	4423.54595	4443.12779	4390.78091
1788751202	XAUUSD	M5	4409.23	4423.33161	4442.91346	4390.56657
1788751502	XAUUSD	M5	4408.75	4423.11728	4442.69912	4390.35224
1788751802	XAUUSD	M5	4408.12	4422.90295	4442.48479	4390.13790
1788752102	XAUUSD	M5	4405.48	4422.68861	4442.27045	4389.92357
1788752402	XAUUSD	M5	4401.84	4422.47428	4442.05612	4389.70924
1788752702	XAUUSD	M5	4403.71	4422.25994	4441.84178	4389.49490
