timestamp	symbol	timeframe	close	ssa	ema_ssa	ssa_high	ssa_low	SSA Crossing
1777944602	XAUUSD	M15	4536.92	4538.80791	4535.96393	4540.91823	4533.21481	0
1777945502	XAUUSD	M15	4541.02	4540.84516	4538.40454	4543.01897	4536.00038	0
1777946402	XAUUSD	M15	4538.55	4542.06541	4540.23498	4544.43517	4537.99148	0
1777947302	XAUUSD	M15	4541.49	4542.50884	4541.37191	4545.07728	4539.07647	0
1777948202	XAUUSD	M15	4544.58	4542.13928	4541.75559	4544.97122	4539.34900	0
1777949102	XAUUSD	M15	4539.17	4540.98588	4541.37074	4544.07577	4538.76998	1
1777950002	XAUUSD	M15	4542.12	4539.38074	4540.37574	4542.51947	4537.54481	0
1777950902	XAUUSD	M15	4538.07	4537.45143	4538.91358	4540.64557	4535.92597	0
1777951802	XAUUSD	M15	4535.98	4535.54898	4537.23128	4538.70580	4534.16003	0
1777952702	XAUUSD	M15	4534.67	4533.97344	4535.60236	4537.06622	4532.52823	0
1777953602	XAUUSD	M15	4532.97	4532.98573	4534.29404	4536.03873	4531.31817	0
1777954502	XAUUSD	M15	4529.71	4532.79988	4533.54696	4535.84679	4530.67207	0
1777955402	XAUUSD	M15	4531.71	4533.57517	4533.56107	4536.64166	4530.75170	1
1777956302	XAUUSD	M15	4533.58	4535.17810	4534.36958	4538.37882	4531.58783	0
1777957202	XAUUSD	M15	4540.20	4537.34808	4535.85883	4540.79817	4533.00047	0
1777958102	XAUUSD	M15	4540.11	4539.64323	4537.75103	4543.38995	4534.83200	0
1777959002	XAUUSD	M15	4545.86	4541.82647	4539.78875	4546.03356	4536.78967	0
1777959902	XAUUSD	M15	4545.73	4543.56122	4541.67499	4548.19964	4538.61024	0
1777960802	XAUUSD	M15	4543.66	4544.80568	4543.24033	4549.85484	4540.09906	0
1777961702	XAUUSD	M15	4536.86	4545.68808	4544.46421	4550.93426	4541.29012	0
1777962602	XAUUSD	M15	4546.17	4546.53044	4545.49732	4551.75467	4542.42883	0
1777963502	XAUUSD	M15	4548.12	4547.21319	4546.35526	4552.33839	4543.51614	0
1777964402	XAUUSD	M15	4554.04	4547.81793	4547.08659	4552.80712	4544.39083	0
1777965302	XAUUSD	M15	4548.94	4548.33411	4547.71035	4553.20131	4545.10105	0
1777966202	XAUUSD	M15	4551.29	4549.05239	4548.38137	4553.64862	4545.74754	0
1777967102	XAUUSD	M15	4545.57	4549.99685	4549.18911	4554.17219	4546.44664	0
1777968002	XAUUSD	M15	4551.12	4551.34161	4550.26536	4554.99303	4547.42351	0
